"MassFeature","compound_experimental","compound_theoretical","mz_experimental","mz_theoretical","rt_sec_experimental","rt_sec_theoretical","column_experimental","column_theoretical","z_experimental","z_theoretical","MS2_experimental","MS2_theoretical","mz_similarity_score1","rt_similarity_score1","ppm_mass_error","MS2_cosine_similarity1","total_similarity_score","confidence_rank","confidence_source"
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08646, 100; 72.08142, 76.9",0.999794888525741,0.000722008272233297,3.43052725853024,0.949208522940499,64.9908473246157,NA,NA
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08648, 100; 72.08143, 78.1",0.999794888525741,0.000722008272233297,3.43052725853024,0.948494917934516,64.967060491083,NA,NA
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08645, 100; 72.08141, 86.3",0.999794888525741,0.000722008272233297,3.43052725853024,0.943661282939893,64.8059393245956,NA,NA
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08646, 100; 72.08142, 84.1",0.999794888525741,0.000722008272233297,3.43052725853024,0.944950844587481,64.8489247128485,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08654, 100; 59.07373, 8",0.999794888525741,0.405532033849833,3.43052725853024,0.999844634127986,80.1723852167853,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08655, 100; 59.07374, 8",0.999794888525741,0.405532033849833,3.43052725853024,0.999844633917938,80.1723852097837,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08656, 100; 59.07375, 8.3",0.999794888525741,0.405532033849833,3.43052725853024,0.999820716681508,80.1715879685694,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.0865, 100; 59.07372, 7.6",0.999794888525741,0.405532033849833,3.43052725853024,0.999874482243782,80.1733801539785,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.0865, 100; 59.07371, 14.7",0.999794888525741,0.405532033849833,3.43052725853024,0.999091924344675,80.147294890675,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.0866, 100; 59.07376, 14.7",0.999794888525741,0.405532033849833,3.43052725853024,0.999091924348213,80.1472948907929,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","58.06588, 100; 59.0737, 31.8",0.999794888525741,0.405532033849833,3.43052725853024,0.0267229299289535,47.7349950768176,NA,NA
"I118.0864R7.19",88,"Betaine",118.0863989,118.086804,431.2936762,471.6,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","58.06588, 100; 59.0737, 31.8",0.999794888525741,0.405532033849833,3.43052725853024,0.0267229299289535,47.7349950768176,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,"56.05027, 100; 74.06068, 28.9",1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Threonine",120.066069,120.066069,679.2,655.2,"HILIC","HILIC",1,1,NA,"56.05024, 100; 74.06069, 30",1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,"56.05027, 100; 74.06073, 25.7",1,1,0,NA,100,1,"Ingalls_Standards"
"Homoserine",89,"Homoserine",120.066069,120.066069,679.2,679.2,"HILIC","HILIC",1,1,NA,"56.05022, 100; 74.0607, 20",1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,"56.05027, 100; 74.06068, 28.9",1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Threonine",120.066069,120.066069,655.2,655.2,"HILIC","HILIC",1,1,NA,"56.05024, 100; 74.06069, 30",1,1,0,NA,100,1,"Ingalls_Standards"
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,NA,1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,"56.05027, 100; 74.06073, 25.7",1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"Threonine",90,"Homoserine",120.066069,120.066069,655.2,679.2,"HILIC","HILIC",1,1,NA,"56.05022, 100; 74.0607, 20",1,0.726149037073691,0,NA,86.3074518536845,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,"56.05027, 100; 74.06068, 28.9",0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Threonine",120.0810534,120.066069,317.567317,655.2,"HILIC","HILIC",1,1,NA,"56.05024, 100; 74.06069, 30",0.755281082587227,3.13104463603107e-28,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,NA,0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,"56.05027, 100; 74.06073, 25.7",0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I120.0811R5.29",91,"Homoserine",120.0810534,120.066069,317.567317,679.2,"HILIC","HILIC",1,1,NA,"56.05022, 100; 74.0607, 20",0.755281082587227,2.79594137596566e-32,124.801287531143,NA,37.7640541293614,NA,NA
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","121.03212, 100; 61.01146, 21.2",0.999845571612797,0.972117300738201,2.90418278080054,0.999973243663878,99.0645372004959,1,"Ingalls_Standards"
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","121.03202, 100; 61.01141, 22.1",0.999845571612797,0.972117300738201,2.90418278080054,0.999952575633736,99.0638482661578,1,"Ingalls_Standards"
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","121.03197, 100; 61.01109, 23.1",0.999845571612797,0.972117300738201,2.90418278080054,0.999923464679006,99.0628779010001,1,"Ingalls_Standards"
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","121.032, 100; 61.01141, 25",0.999845571612797,0.972117300738201,2.90418278080054,0.999851710753793,99.060486103493,1,"Ingalls_Standards"
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","121.03211, 100; 62.01928, 42.7",0.999845571612797,0.972117300738201,2.90418278080054,0.979731517054369,98.3898129801789,1,"Ingalls_Standards"
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","121.03209, 100; 62.01926, 39.8",0.999845571612797,0.972117300738201,2.90418278080054,0.980684347454034,98.421573993501,1,"Ingalls_Standards"
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","62.01918, 100; 61.01136, 37.6",0.999845571612797,0.972117300738201,2.90418278080054,0.0555951051966489,67.5852659182549,1,"Ingalls_Standards"
"I121.032R8.27",92,"Dimethylsulfonioacetate (DMS-Ac)",121.0319755,121.032327,496.2654472,503.4,"HILIC","HILIC",1,1,"121.032, 100; 61.0114, 18.6","62.0192, 100; 61.01102, 37.1",0.999845571612797,0.972117300738201,2.90418278080054,0.0553196125284416,67.5760828293146,1,"Ingalls_Standards"
"I121.0684R10.7",93,NA,121.0683869,NA,642.0609838,NA,"HILIC",NA,1,NA,"121.06841, 100; 63.02703, 78.9",NA,NA,NA,NA,NA,NA,NA,NA
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","124.03954, 100; 124.08714, 69.1",1,1,0,0.519480823983584,83.9826941327861,1,"Ingalls_Standards"
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","124.03963, 100; 124.08723, 76.5",1,1,0,0.534998297181559,84.4999432393853,1,"Ingalls_Standards"
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","124.03952, 100; 124.08713, 81.7",1,1,0,0.544906810845004,84.8302270281668,1,"Ingalls_Standards"
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","124.03951, 100; 124.08711, 81.2",1,1,0,0.543986418814994,84.7995472938331,1,"Ingalls_Standards"
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","124.0396, 100; 124.08721, 82.8",1,1,0,0.546908458464301,84.8969486154767,1,"Ingalls_Standards"
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","124.0396, 100; 124.08722, 90.8",1,1,0,0.560574963557887,85.3524987852629,1,"Ingalls_Standards"
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","96.04491, 100; 80.05012, 99.7",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Vitamin B3",94,"Vitamin B3",124.039854,124.039854,160.8,160.8,"HILIC","HILIC",1,1,"124.08713, 100; 125.10751, 49.9","80.05014, 100; 96.04494, 97.6",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"I130.05R11.1",95,"L-Pyroglutamic acid",130.050048,130.050419,665.9210447,478.2,"HILIC","HILIC",1,1,"130.04871, 100; 84.04593, 76",NA,0.999827963549966,3.14538944669402e-09,2.85273975165917,NA,49.9913983347678,NA,NA
"I131.0704R10.12",96,NA,131.0704165,NA,606.9629787,NA,"HILIC",NA,1,NA,"132.10199, 100; 131.07037, 53.5",NA,NA,NA,NA,NA,NA,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","86.06068, 100; 132.06573, 67",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","86.06063, 100; 132.06565, 63.7",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","86.06064, 100; 132.0657, 65.5",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","86.06059, 100; 87.05985, 60.8",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","86.06065, 100; 87.05981, 42.9",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","86.06068, 100; 68.05024, 33.9",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","68.05024, 100; 86.06068, 59.8",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"trans Hydroxyl proline",132.077302,132.066069,680.4,604.2,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","68.05016, 100; 86.0606, 53.6",0.854084314409561,0.0397239896694188,85.0559124312564,0,29.793610135966,NA,NA
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05558, 100; 132.07698, 84.3",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05554, 100; 132.07691, 87.7",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05554, 100; 132.07693, 83.3",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05547, 100; 132.07683, 86",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05553, 100; 132.07692, 39.6",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05556, 100; 132.07697, 38.9",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05548, 100; 87.07961, 29.8",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Creatine",97,"Creatine",132.077302,132.077302,680.4,680.4,"HILIC","HILIC",1,1,"132.10199, 100; 114.09164, 10.3","90.05546, 100; 87.07969, 31.4",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"I132.102R9.3",98,"Isoleucine",132.101973,132.102454,558.184633,490.2,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2",NA,0.999710840564641,0.0767096351031171,3.64111328323791,NA,53.8210237833879,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","86.09704, 100; 132.10115, 21.8",0.999710840564641,0.00370387857131399,3.64111328323791,0.727782429830173,57.7065716322043,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","86.09744, 100; 132.1021, 25.7",0.999710840564641,0.00370387857131399,3.64111328323791,0.754158942319787,58.5857887151914,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","86.09705, 100; 132.10212, 23.5",0.999710840564641,0.00370387857131399,3.64111328323791,0.740009388234667,58.1141369123541,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","86.09702, 100; 132.10206, 22.9",0.999710840564641,0.00370387857131399,3.64111328323791,0.735834387446174,57.9749702194043,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","86.09702, 100; 132.10207, 16.5",0.999710840564641,0.00370387857131399,3.64111328323791,0.680007856094363,56.1140858410106,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","86.09709, 100; 132.10137, 16.8",0.999710840564641,0.00370387857131399,3.64111328323791,0.683197262266069,56.2203993800675,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","86.09701, 100; 69.07056, 87.9",0.999710840564641,0.00370387857131399,3.64111328323791,0,33.4471573045318,NA,NA
"I132.102R9.3",98,"Leucine",132.101973,132.102454,558.184633,457.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","69.07055, 100; 86.09744, 96.7",0.999710840564641,0.00370387857131399,3.64111328323791,0,33.4471573045318,NA,NA
"I132.102R9.3",98,"Trimethylammonium Propionate (TMAP)",132.101973,132.1018,558.184633,562.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","132.10215, 100; 58.06595, 2.5",0.999962589449797,0.98823551988547,1.30959608415285,0.983446637137512,99.0548248824259,1,"Ingalls_Standards"
"I132.102R9.3",98,"Trimethylammonium Propionate (TMAP)",132.101973,132.1018,558.184633,562.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","132.10201, 100; 58.06636, 2.4",0.999962589449797,0.98823551988547,1.30959608415285,0.983464961789185,99.0554357041484,1,"Ingalls_Standards"
"I132.102R9.3",98,"Trimethylammonium Propionate (TMAP)",132.101973,132.1018,558.184633,562.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","132.10199, 100; 58.06586, 2.7",0.999962589449797,0.98823551988547,1.30959608415285,0.983409962987714,99.053602410766,1,"Ingalls_Standards"
"I132.102R9.3",98,"Trimethylammonium Propionate (TMAP)",132.101973,132.1018,558.184633,562.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","132.10201, 100; 58.06687, 2.7",0.999962589449797,0.98823551988547,1.30959608415285,0.983409928840767,99.0536012725345,1,"Ingalls_Standards"
"I132.102R9.3",98,"Trimethylammonium Propionate (TMAP)",132.101973,132.1018,558.184633,562.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","132.1021, 100; 58.06594, 8.6",0.999962589449797,0.98823551988547,1.30959608415285,0.98232989626693,99.0176001867399,1,"Ingalls_Standards"
"I132.102R9.3",98,"Trimethylammonium Propionate (TMAP)",132.101973,132.1018,558.184633,562.8,"HILIC","HILIC",1,1,"132.10195, 100; 133.10526, 3.2","132.1021, 100; 58.06593, 8.4",0.999962589449797,0.98823551988547,1.30959608415285,0.982366451465226,99.0188186933498,1,"Ingalls_Standards"
