"compound","mz","rt","column","z","file_name","MS2"
"Threonic acid",135.02935,622.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg2","75.00806, 100; 135.0289, 29.7; 59.01297, 10.8; 72.99146, 10.3; 89.02328, 10.2; 71.01264, 3.6; 117.01829, 2.3; 87.00763, 1.1; 134.89373, 1; 135.04415, 0.8"
"Threonic acid",135.02935,622.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg1","75.00755, 100; 72.99142, 15.5; 59.01261, 13; 135.02885, 9; 89.02265, 5.6; 71.01261, 4.5; 117.0183, 1; 87.00744, 1"
"Threonic acid",135.02935,622.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg2","75.00754, 100; 72.99191, 14.9; 59.01258, 11.9; 135.02891, 9; 89.02316, 4.7; 71.01258, 4.2; 117.01806, 0.9; 87.00757, 0.7; 55.01768, 0.6"
"Threonic acid",135.02935,622.2,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg1","75.00759, 100; 72.99193, 36.7; 71.01264, 26.9; 59.01262, 26.7; 99.92463, 17; 76.96879, 3.1; 58.00491, 1.2; 55.01771, 1.2; 79.50486, 0.9; 108.54229, 0.9; 50.28125, 0.8; 100.19113, 0.8; 132.38286, 0.8; 56.05423, 0.8; 99.1965, 0.8; 67.91834, 0.8; 75.79241, 0.8; 59.10039, 0.8; 90.65754, 0.8; 63.38968, 0.8; 57.23712, 0.7; 116.42834, 0.7; 93.61352, 0.7; 53.58537, 0.7; 54.96649, 0.7; 99.45065, 0.7; 52.62933, 0.7; 136.80132, 0.7; 123.98801, 0.7; 62.81971, 0.7; 56.68048, 0.7; 93.68797, 0.6; 97.91993, 0.6; 77.83561, 0.6; 51.5086, 0.6; 64.46359, 0.6; 74.828, 0.6; 106.6257, 0.6; 142.16283, 0.6; 88.52697, 0.6; 62.92249, 0.6; 63.64681, 0.6; 50.19659, 0.6; 69.68757, 0.6; 136.38504, 0.6"
"Threonic acid",135.02935,622.2,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg2","75.00755, 100; 72.99186, 35.3; 71.01265, 30; 59.01258, 24; 99.92468, 4.8; 55.01778, 2; 76.96885, 1.8; 141.15425, 1.1; 86.42068, 1; 73.08865, 1; 65.74021, 1; 52.41862, 0.9; 94.96916, 0.9; 141.25967, 0.9; 62.87487, 0.8; 57.85195, 0.8; 51.11581, 0.8; 65.41904, 0.8; 90.52763, 0.8; 68.33486, 0.8; 53.28635, 0.8; 153.75769, 0.8; 145.24149, 0.8; 54.95369, 0.8; 82.53465, 0.7; 65.52296, 0.7; 59.94192, 0.7; 147.4875, 0.7; 62.64822, 0.7; 52.91375, 0.6; 133.00574, 0.6; 97.70344, 0.6; 87.67862, 0.6; 142.99886, 0.6; 111.35934, 0.6; 102.83622, 0.6; 65.01328, 0.6; 111.69885, 0.6; 129.14845, 0.6"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg1","74.02354, 100; 130.04991, 9.9; 86.06041, 6.6; 130.04024, 5; 65.0133, 2.2; 89.01331, 0.7"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg2","74.02348, 100; 130.05058, 9.1; 86.05989, 6.6; 130.04004, 6.3; 65.01325, 2.5; 89.01329, 0.9"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg1","74.02354, 100; 130.04987, 9.8; 86.05994, 6.2; 130.04016, 6.1; 65.01332, 2.3; 89.01336, 0.9"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg2","74.02356, 100; 130.04988, 9.9; 86.05997, 6.5; 130.04021, 5.9; 65.01333, 2.2"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg1","74.02356, 100; 86.05994, 5.4; 130.04006, 4.6; 130.04982, 3.5; 65.01327, 3.3; 89.01332, 1.2"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg2","74.02353, 100; 86.05989, 5.6; 130.04008, 4.5; 65.01332, 2.8; 130.04985, 2.8; 89.0133, 0.7"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg1","74.02308, 100; 65.01332, 11.4; 141.9631, 1.9; 135.98193, 1.9; 109.93439, 1.8; 70.35764, 1.7; 106.49909, 1.7; 70.23351, 1.7; 55.477, 1.7; 65.23751, 1.6; 75.38963, 1.6; 69.57483, 1.6; 83.13885, 1.6; 140.68373, 1.6; 139.69301, 1.6; 129.6358, 1.6; 62.07639, 1.5; 90.35625, 1.5; 59.47643, 1.5; 111.95644, 1.5; 123.71739, 1.5; 59.09815, 1.5; 66.05881, 1.5; 86.11211, 1.5; 99.59799, 1.5; 94.84011, 1.5; 63.13677, 1.4; 88.71596, 1.4; 135.61829, 1.4; 57.56176, 1.4; 63.64202, 1.4; 60.64968, 1.4; 71.27856, 1.4; 78.86737, 1.4; 82.84672, 1.4; 88.11525, 1.3; 61.64649, 1.3; 84.72475, 1.3"
"Propionylglycine",130.050419,331.2,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg2","74.02353, 100; 65.01331, 16; 102.95206, 2.2; 83.58488, 2.1; 54.91708, 2.1; 56.63684, 2.1; 79.69869, 2.1; 79.15834, 2; 73.18005, 2; 124.02494, 2; 87.67672, 2; 83.56636, 2; 115.86288, 2; 84.75817, 2; 64.20539, 2; 85.99814, 2; 66.83975, 2; 70.49893, 1.9; 127.30573, 1.9; 116.87758, 1.9; 73.61272, 1.9; 58.61248, 1.9; 94.21294, 1.9; 145.94533, 1.9; 108.55439, 1.9; 107.66737, 1.9; 56.65508, 1.9; 148.36731, 1.9; 57.81736, 1.9; 65.40652, 1.9; 93.7086, 1.8; 131.1375, 1.8; 140.41092, 1.8; 71.94546, 1.8; 95.25503, 1.8; 80.21691, 1.8; 104.67916, 1.8; 91.80292, 1.8; 67.51751, 1.8; 53.24212, 1.8; 109.27444, 1.7; 60.11446, 1.7; 81.68491, 1.7; 73.35165, 1.7; 71.67303, 1.7; 50.21645, 1.7; 62.28545, 1.6; 55.86543, 1.6; 50.37843, 1.6"
"Succinylglycine",176.055899,754.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1",NA
"Succinylglycine",176.055899,754.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2",NA
"Succinylglycine",176.055899,754.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1",NA
"Succinylglycine",176.055899,754.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2",NA
"Succinylglycine",176.055899,754.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1",NA
"Succinylglycine",176.055899,754.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2",NA
"Succinylglycine",176.055899,754.8,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","55.01865, 100; 73.02913, 55; 84.04494, 53.5; 144.43991, 20; 101.36006, 19.4; 112.10252, 18.7; 123.97846, 17.7; 55.06458, 17.4; 58.7902, 16.8; 172.35397, 16.6; 85.04009, 16.3; 61.26077, 15.4; 56.05032, 15"
"Succinylglycine",176.055899,754.8,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","55.01869, 100; 84.04488, 80.9; 73.02918, 78.2; 56.05027, 44.1; 166.04973, 43.1; 52.7723, 37.8; 74.46099, 37.5; 74.58473, 36.2; 144.21043, 33.3; 88.17715, 32.7; 110.03486, 32.3; 75.21802, 31.7; 71.3991, 31.3; 152.68195, 31.2"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg1","74.02354, 100; 72.04389, 13.4; 116.0342, 5.9; 116.02433, 2.6; 115.9196, 2.3; 89.01333, 2; 115.93849, 1.6"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg2","74.0235, 100; 72.04423, 12.1; 116.03415, 6.2; 116.02421, 2.4; 89.01331, 1.9; 115.9385, 1.2; 65.01328, 1.1; 98.02349, 0.9"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg1","74.02355, 100; 72.04429, 11.9; 116.03413, 7.2; 116.02425, 2.3; 89.01339, 1.2; 65.01329, 0.6"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg2","74.02356, 100; 72.0443, 12.6; 116.0343, 6.7; 116.02442, 1.8; 89.01333, 1.3"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg1","74.02355, 100; 72.04431, 11.3; 116.03433, 3.6; 116.0244, 2.1; 89.01334, 1.6; 65.01331, 0.9"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg2","74.02353, 100; 72.04426, 10.4; 116.03411, 3.6; 116.02435, 1.9; 89.01329, 1.8; 65.01339, 0.6"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg1","74.02353, 100; 99.92461, 25.3; 65.01337, 3.7; 130.1993, 1.5; 71.0701, 1.5; 77.92944, 1.5; 83.27908, 1.4; 75.23007, 1.3; 123.94635, 1.3; 101.17721, 1.3; 73.79489, 1.3; 118.17921, 1.3; 89.0134, 1.3; 105.42787, 1.3; 91.41235, 1.3; 72.85781, 1.3; 68.23617, 1.3; 114.05595, 1.3; 75.37785, 1.3; 134.30185, 1.2; 76.66528, 1.2; 59.24892, 1.2; 56.74815, 1.2; 89.05812, 1.2; 99.20584, 1.2; 77.19512, 1.2; 76.93867, 1.2; 76.41536, 1.2; 52.84846, 1.2; 106.85298, 1.2; 63.21526, 1.2; 53.37123, 1.2; 59.28229, 1.2; 69.85349, 1.1; 77.27163, 1.1; 69.80676, 1.1; 87.15, 1.1; 72.79001, 1.1"
"Acetylglycine",116.034769,468.6,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg2","74.02353, 100; 99.92462, 2.3; 65.01325, 1.9; 53.23734, 1.8; 64.15823, 1.7; 56.48993, 1.7; 80.60552, 1.6; 133.75101, 1.6; 89.01345, 1.5; 77.37566, 1.5; 61.04882, 1.4; 101.77024, 1.4; 62.87448, 1.4; 84.81613, 1.4; 103.64543, 1.4; 134.19008, 1.4; 75.17536, 1.4; 129.92896, 1.4; 85.68221, 1.4; 66.55073, 1.3; 95.44791, 1.3; 69.23365, 1.3; 92.96209, 1.3; 68.95737, 1.3; 53.84634, 1.3; 66.29166, 1.3; 124.09917, 1.3; 56.49705, 1.3; 57.40282, 1.3; 66.02138, 1.3; 104.9109, 1.3; 75.75101, 1.3; 124.39433, 1.3; 80.58878, 1.3; 51.52335, 1.3; 54.03945, 1.2; 74.25018, 1.2; 59.405, 1.2; 117.25152, 1.2; 82.92297, 1.2; 75.73434, 1.1; 94.6852, 1.1; 63.53212, 1"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg1","74.02354, 100; 100.07562, 8.6; 144.06565, 7.8; 144.05578, 2.2; 99.92458, 1.5; 72.04428, 0.7; 84.04423, 0.6"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg2","74.02349, 100; 144.06557, 8.5; 100.07552, 8.2; 144.05573, 2.8; 72.0442, 0.9"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg1","74.02355, 100; 144.06705, 9.1; 100.07567, 8.1; 144.05581, 2.4; 99.92453, 1.2; 84.04431, 0.9"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg2","74.02356, 100; 100.07566, 9.2; 144.06564, 7.8; 144.05596, 1.2; 98.06007, 0.7; 72.04434, 0.6; 84.0444, 0.6"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg1","74.02355, 100; 100.07562, 6.1; 144.05553, 2.5; 84.04426, 2.2; 99.92459, 1.5; 72.0443, 1; 55.9923, 0.8; 60.02942, 0.7; 80.49546, 0.7; 98.05997, 0.7; 75.2676, 0.7; 57.17376, 0.7; 125.95463, 0.7; 148.10847, 0.7; 109.35439, 0.7; 144.0656, 0.7; 119.82599, 0.7; 137.28217, 0.6; 141.95987, 0.6; 113.35757, 0.6; 114.50875, 0.6; 93.86155, 0.6; 148.85561, 0.6; 91.9438, 0.6; 74.18799, 0.6; 66.03056, 0.6; 60.5863, 0.6; 65.1611, 0.6; 50.42548, 0.6; 67.05524, 0.6; 62.76165, 0.6; 159.81065, 0.6; 56.57974, 0.6"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg2","74.02354, 100; 100.07558, 5.8; 144.05586, 4.5; 84.04423, 2.2; 99.92463, 2.2; 124.07954, 1.1; 98.06002, 1.1; 160.85101, 1; 67.73774, 1; 51.85556, 0.9; 94.74284, 0.9; 75.52755, 0.9; 149.95155, 0.9; 88.55379, 0.9; 113.34099, 0.9; 96.2168, 0.9; 75.38495, 0.9; 105.72006, 0.8; 69.97894, 0.8; 59.40442, 0.8; 61.988, 0.8; 71.52525, 0.8; 74.97095, 0.8; 76.5344, 0.8; 57.40867, 0.8"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg1","74.0236, 100; 68.69745, 22.6; 60.63803, 21.5; 72.50264, 21.5; 148.35298, 21.2; 107.49983, 21.1; 89.84622, 20.2; 57.39894, 19.6; 52.69125, 19"
"Butyrylglycine",144.066069,175.2,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg2","74.02357, 100; 78.75924, 20.8; 69.63339, 16.4; 109.89709, 15.9; 84.04572, 15.2; 139.49303, 14.7; 110.45616, 13.8"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1","186.10616, 100; 230.09601, 86.4; 127.03275, 32; 230.14011, 24; 60.08159, 15.8; 230.24825, 3.2; 219.84683, 3; 171.02237, 1.1; 227.46989, 0.7; 230.15329, 0.6"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2","186.10606, 100; 230.09586, 84; 127.03268, 31.4; 230.14004, 28; 60.08157, 15.3; 218.18339, 7.9; 230.24809, 2.2; 212.08549, 0.7; 218.16919, 0.6"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1","127.0327, 100; 186.10612, 39.8; 60.08157, 27.2; 230.14014, 17.6; 230.09615, 6.9; 218.16144, 2.5; 100.02211, 1.7; 230.24809, 1.5; 86.00651, 1.3; 148.08698, 1.2; 69.0581, 1.1; 171.02242, 1.1; 124.08723, 0.8; 143.02766, 0.7; 68.05029, 0.6"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","127.03261, 100; 186.10595, 39.5; 60.08153, 30.5; 230.14004, 18.5; 230.09588, 6.3; 100.02193, 1.9; 218.18231, 1.8; 230.24773, 1.5; 171.02252, 1.3; 218.16762, 1.3; 143.02746, 1.1; 148.08698, 1.1; 86.00641, 1; 69.05801, 0.8; 124.08694, 0.7; 68.0502, 0.7"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","127.03267, 100; 60.08156, 22.7; 69.05804, 8.9; 100.02209, 7.8; 230.13991, 6.8; 68.0502, 5.4; 124.08716, 3.4; 86.00652, 3.1; 186.10613, 3.1; 148.08707, 2.7; 143.02754, 2.5; 218.1261, 2.4; 67.04231, 1.4; 82.06575, 1.2; 107.06076, 1.1; 149.08252, 0.9; 94.05305, 0.8; 189.11343, 0.8; 218.14017, 0.7; 83.06102, 0.6"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","127.03266, 100; 60.08156, 20.4; 69.05804, 8.7; 100.02208, 8.4; 230.13999, 7; 68.05023, 5.8; 86.00645, 3.8; 124.0872, 3.7; 186.10633, 3.3; 148.08685, 2.7; 216.70401, 2.7; 143.02742, 2.3; 82.06575, 1.2; 107.06084, 1.1; 216.69064, 1.1; 189.11355, 1; 67.0424, 0.9; 149.08228, 0.9; 83.06099, 0.8; 94.05311, 0.6; 153.0121, 0.6"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","69.05803, 100; 68.05021, 77.8; 67.03998, 63.8; 60.08159, 38.5; 94.05309, 26.1; 100.022, 25.5; 127.0327, 23.4; 83.06097, 13.9; 56.05031, 13.9; 59.99101, 12.5; 54.03464, 10.3; 58.99578, 9.8; 218.14305, 9; 93.04525, 8.9; 114.02492, 8.1; 58.06595, 6.9; 66.03461, 6.3; 95.06087, 5.6; 86.00649, 5.3; 115.03263, 4.1; 71.99099, 3.8; 74.00655, 3.3; 113.01721, 2.9; 143.02733, 2.4; 111.05566, 2.2; 82.05316, 2.1; 107.06084, 2; 98.00661, 1.6; 73.01134, 1.6; 83.99089, 1.5; 127.03785, 1.4; 110.00611, 1.4; 53.00296, 1.1; 55.02978, 1.1; 227.47269, 1; 82.99561, 1; 81.04536, 1; 85.01131, 1; 124.0873, 1; 106.33505, 0.9; 240.29192, 0.9; 57.05806, 0.8; 80.04996, 0.8; 98.72343, 0.8; 135.96317, 0.8; 181.51445, 0.8; 129.01187, 0.8; 88.02197, 0.8; 116.57295, 0.8; 85.76785, 0.7; 86.20563, 0.7; 154.67264, 0.7; 100.82065, 0.7; 78.82156, 0.7; 57.8907, 0.7; 57.37736, 0.7; 227.45731, 0.7; 106.88316, 0.7; 67.89194, 0.7; 74.49304, 0.7; 178.30855, 0.7; 71.37162, 0.7; 73.40184, 0.7; 108.73312, 0.7; 177.92308, 0.6; 132.7598, 0.6; 114.00873, 0.6; 94.73926, 0.6; 106.27631, 0.6; 62.81734, 0.6; 57.96706, 0.6; 58.05886, 0.6; 109.38345, 0.6"
"Ergothioneine",230.096324,677.4,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","69.05798, 100; 68.05016, 78.8; 67.04235, 67; 60.08152, 41.2; 94.05304, 28.4; 100.02201, 26.3; 127.03259, 24.6; 56.05025, 16.2; 83.06095, 12.4; 114.02493, 10.4; 218.14424, 10; 59.99101, 9.8; 93.04524, 9.5; 54.03459, 8.5; 58.99574, 7.3; 58.06588, 7.1; 115.03263, 6; 66.03456, 6; 86.00635, 5.9; 95.06083, 4.9; 71.99097, 3.1; 143.02748, 2.8; 113.01726, 2.5; 53.00302, 2.4; 98.00632, 2.3; 74.00653, 2.3; 107.06276, 2.1; 82.05324, 2.1; 111.05576, 1.8; 83.99084, 1.8; 218.1319, 1.7; 227.46361, 1.5; 82.99564, 1.4; 124.08722, 1.4; 88.02203, 1.3; 55.02985, 1.3; 73.01143, 1.3; 85.01128, 1.1; 227.44742, 1.1; 84.98605, 1; 59.07362, 1; 129.01222, 0.9; 101.01709, 0.8; 53.99818, 0.8; 202.54926, 0.8; 73.66508, 0.8; 57.20354, 0.8; 50.39328, 0.8; 182.2326, 0.8; 125.0172, 0.8; 57.30199, 0.8; 91.63107, 0.8; 110.13346, 0.7; 217.31136, 0.7; 135.25728, 0.7; 124.1031, 0.7; 93.78584, 0.7; 206.89857, 0.7; 201.72432, 0.7; 212.5255, 0.7; 55.04237, 0.7; 231.65546, 0.7; 161.46118, 0.7; 57.17619, 0.7; 125.15532, 0.7; 66.00197, 0.7; 102.59465, 0.7; 65.73423, 0.6; 95.51122, 0.6; 133.36388, 0.6; 64.64342, 0.6"
"Glutamylphenylalanine",295.129398,573,"HILIC",1,NA,NA
"Glutamylphenylalanine",293.113748,573,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg1","128.03425, 100; 164.07092, 27.1; 127.0503, 11.9; 275.10394, 11.2; 257.09322, 5.6; 293.11444, 4.9; 147.04432, 1.6; 221.15431, 1.5; 236.10533, 1.1; 217.07216, 0.9; 231.11377, 0.6; 217.08676, 0.6; 162.05537, 0.6"
"Glutamylphenylalanine",293.113748,573,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_20neg2","128.03418, 100; 164.07078, 26.8; 127.0502, 11.9; 275.10383, 11; 257.09286, 5.7; 293.11428, 4.8; 147.04416, 1.8; 216.88306, 1.5; 221.15427, 1.3; 236.10519, 1.1; 231.1137, 0.7; 236.10486, 0.7; 274.88068, 0.6"
"Glutamylphenylalanine",293.113748,573,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg1","128.03426, 100; 164.07088, 58.7; 127.05025, 41.7; 147.04422, 16.1; 109.03963, 6.7; 72.00791, 4.3; 216.85008, 3.9; 213.10316, 3.5; 84.04423, 3; 257.09299, 3; 221.15437, 2.8; 91.05412, 2.8; 112.03929, 2.3; 99.05527, 2.1; 274.88124, 2.1; 216.86391, 1.9; 236.10529, 1.9; 82.02873, 1.8; 74.02354, 1.6; 124.02681, 1.6; 275.10408, 1.6; 218.90871, 1.3; 220.14647, 1.3; 101.07082, 1.2; 118.06522, 1.2; 122.04738, 1.1; 145.06092, 0.8; 162.0553, 0.8; 71.01268, 0.8; 185.07104, 0.7; 58.02862, 0.6; 86.02354, 0.6; 231.11385, 0.6; 171.09219, 0.6"
"Glutamylphenylalanine",293.113748,573,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_35neg2","128.03428, 100; 164.07089, 59.5; 127.05029, 43.5; 147.04422, 16.7; 109.03967, 6.6; 72.00792, 4.2; 213.10289, 3.8; 257.0934, 3.6; 221.1544, 3.2; 84.04429, 2.9; 91.0542, 2.7; 216.83954, 2.2; 274.88127, 2; 74.02353, 2; 99.05527, 1.9; 112.03929, 1.9; 275.10394, 1.8; 124.02677, 1.8; 82.02868, 1.7; 236.10532, 1.7; 216.85008, 1.6; 101.07079, 1.4; 122.04744, 1.3; 118.06516, 1.2; 220.1466, 1; 162.05538, 0.9; 145.06097, 0.8; 301.94288, 0.7; 185.07155, 0.7; 58.02862, 0.6; 236.1049, 0.6; 71.0127, 0.6; 231.11371, 0.6"
"Glutamylphenylalanine",293.113748,573,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg1","128.03425, 100; 147.04417, 81.8; 164.07087, 72.5; 127.05027, 39.4; 72.00744, 32.5; 109.03964, 21.2; 91.05414, 12.6; 82.02866, 9.6; 84.04432, 9.2; 74.02354, 9.2; 214.50208, 8.6; 221.15435, 7.7; 216.83932, 6.8; 58.02861, 6.7; 274.88089, 6; 118.06509, 5.1; 220.14653, 5; 99.05517, 4.9; 124.02667, 4.3; 86.02352, 3.8; 122.04749, 3.4; 112.03927, 2.5; 101.07079, 2.4; 67.02895, 1.9; 71.01262, 1.8; 96.95882, 1.5; 107.02402, 1.4; 116.04929, 1.4; 185.07144, 1.3; 171.09209, 1.2; 213.1028, 1; 216.82513, 1; 216.85152, 0.9; 216.8194, 0.9; 135.04401, 0.6; 218.54251, 0.6; 218.55171, 0.6; 227.18387, 0.6; 97.03967, 0.6"
"Glutamylphenylalanine",293.113748,573,"HILIC",-1,"201110_Std_4uMStdsMix1InH2O_50neg2","128.03421, 100; 147.04417, 85.4; 164.07083, 75.5; 127.05027, 39; 72.00715, 30.4; 109.03954, 20; 91.05404, 11.3; 74.02352, 10; 84.04424, 9.8; 82.02861, 8.8; 58.02829, 7.4; 221.15435, 7; 218.54436, 6.3; 220.14654, 5.5; 99.05518, 5.2; 274.88084, 4.8; 118.06509, 3.9; 122.04743, 3.7; 124.02662, 3.5; 112.0392, 3.3; 86.02354, 3.3; 218.54561, 3.1; 101.07074, 2.8; 171.09203, 1.9; 67.02891, 1.9; 213.10295, 1.6; 185.07123, 1.6; 192.11475, 1.4; 96.95886, 1.3; 107.02392, 1.3; 301.94676, 1.2; 71.0126, 1.1; 118.06496, 1; 116.04942, 0.9; 70.02848, 0.9; 136.08826, 0.7; 145.06038, 0.7; 218.53401, 0.6; 140.05823, 0.6; 83.06027, 0.6; 301.94449, 0.6"
"Glutamylphenylalanine",293.113748,573,"HILIC",-1,"201119_Std_4uMStdsMix1InH2O_100neg1","72.00788, 100; 216.82097, 99.1; 58.02862, 62.4; 148.05206, 38.2; 82.0286, 36.1; 216.80771, 34.4; 216.80014, 17.9; 74.02348, 17; 274.88092, 16.6; 79.95612, 14.8; 147.04407, 14.4; 216.8329, 12.9; 84.04427, 9.8; 116.04945, 9; 214.9136, 8.8; 218.51579, 6.5; 67.02894, 4.9; 218.52567, 4.9; 301.93423, 3.6; 218.50615, 3.3; 218.53517, 3.2; 218.54855, 2.8; 96.95877, 2.8; 216.84021, 2.7; 280.7811, 2.5; 216.7924, 2.5; 301.95871, 2.4; 86.02334, 2.3; 52.018, 2.2; 216.7807, 2.2; 91.05399, 2.2; 118.06537, 2.1; 240.42262, 2.1; 198.80792, 2.1; 217.20506, 2.1; 90.18799, 2; 77.02094, 2; 241.21031, 2; 73.67368, 2; 62.76546, 2; 274.9299, 1.9; 283.6481, 1.9; 70.02879, 1.9; 100.32175, 1.9; 141.57533, 1.9; 135.84128, 1.9; 216.84682, 1.9; 59.37643, 1.9; 85.34281, 1.9; 108.03139, 1.9; 99.80685, 1.9; 235.05443, 1.9; 271.2149, 1.8; 207.15849, 1.8; 117.16628, 1.8; 127.05036, 1.8; 58.87794, 1.8; 50.30728, 1.8; 52.11332, 1.8; 98.10544, 1.8; 104.67201, 1.8; 209.65184, 1.8; 97.25719, 1.8; 222.36121, 1.8; 94.83225, 1.8; 118.62514, 1.8; 67.19086, 1.8; 207.41757, 1.7; 68.42509, 1.7; 126.10246, 1.7; 61.97028, 1.7; 85.86944, 1.7; 232.64485, 1.7; 163.4437, 1.7; 53.52473, 1.7; 52.0742, 1.7; 87.59489, 1.7; 63.89632, 1.7; 147.88757, 1.7; 171.38538, 1.7; 140.14348, 1.7; 178.76437, 1.7; 215.05795, 1.7; 186.78938, 1.7; 214.38025, 1.7; 151.85718, 1.7; 97.45729, 1.7; 70.27533, 1.7; 211.08801, 1.7; 134.9267, 1.7; 110.26458, 1.7; 102.69896, 1.7; 83.62792, 1.7; 170.93428, 1.6; 218.49274, 1.6; 108.11855, 1.6; 91.17875, 1.6; 57.03143, 1.6; 61.27277, 1.6; 213.43666, 1.6; 69.48945, 1.6; 53.73786, 1.6; 60.46649, 1.6; 154.90686, 1.6; 163.90144, 1.6; 86.27878, 1.6; 74.73922, 1.6; 130.45009, 1.5; 74.00311, 1.5; 112.26794, 1.5; 73.14709, 1.5; 53.70976, 1.5"
