"ID","M_mass","Names","CE","score","spectrum","spectrum_KRHform","spectrum_KRHform_filtered"
"AU204905",211.05123962,"Imidacloprid-urea; CHEMBL71188; 1-[(6-chloropyridin-3-yl)methyl]imidazolidin-2-one","50 eV",5,"114.0101:12.363305 118.0512:8.140948 119.0594:4.829891 120.0664:3.250304 123.9962:3.068044 126.0096:100.000000 127.0142:95.595383 128.0253:68.833536 129.0284:4.434994 130.0222:30.072904 131.0596:13.851762 132.067:7.351154 133.074:10.236938 137.0812:2.976914 140.0249:2.642770 141.0208:30.012151 142.0048:4.009721 142.0255:3.128797 143.0184:11.117861 144.02:9.750911 151.005:5.103281 151.0512:2.339004 152.0124:3.766707 153.0198:12.545565 155.0174:4.465371 165.0209:2.339004 166.0279:3.128797 169.0141:4.617254 194.0478:3.766707","114.0101, 12.363305; 118.0512, 8.140948; 119.0594, 4.829891; 120.0664, 3.250304; 123.9962, 3.068044; 126.0096, 100.000000; 127.0142, 95.595383; 128.0253, 68.833536; 129.0284, 4.434994; 130.0222, 30.072904; 131.0596, 13.851762; 132.067, 7.351154; 133.074, 10.236938; 137.0812, 2.976914; 140.0249, 2.642770; 141.0208, 30.012151; 142.0048, 4.009721; 142.0255, 3.128797; 143.0184, 11.117861; 144.02, 9.750911; 151.005, 5.103281; 151.0512, 2.339004; 152.0124, 3.766707; 153.0198, 12.545565; 155.0174, 4.465371; 165.0209, 2.339004; 166.0279, 3.128797; 169.0141, 4.617254; 194.0478, 3.766707","126.0096, 100; 127.0142, 95.6; 128.0253, 68.8; 130.0222, 30.1; 141.0208, 30; 131.0596, 13.9; 153.0198, 12.5; 114.0101, 12.4; 143.0184, 11.1; 133.074, 10.2; 144.02, 9.8; 118.0512, 8.1; 132.067, 7.4; 151.005, 5.1; 119.0594, 4.8; 169.0141, 4.6; 155.0174, 4.5; 129.0284, 4.4; 142.0048, 4; 152.0124, 3.8; 194.0478, 3.8; 120.0664, 3.3; 142.0255, 3.1; 166.0279, 3.1; 123.9962, 3.1; 137.0812, 3; 140.0249, 2.6; 151.0512, 2.3; 165.0209, 2.3"
"AU205301",272.177630008,"Galaxolidone; SCHEMBL4657606; 4,6,6,7,8,8-hexamethyl-4,7-dihydro-3H-cyclopenta[g]isochromen-1-one","10 eV",5,"185.1161:7.453704 255.1736:4.722222 259.1898:10.740741 271.1893:7.962963 273.1842:100.000000","185.1161, 7.453704; 255.1736, 4.722222; 259.1898, 10.740741; 271.1893, 7.962963; 273.1842, 100.000000","273.1842, 100; 259.1898, 10.7; 271.1893, 8; 185.1161, 7.5; 255.1736, 4.7"
"AU205302",272.177630008,"Galaxolidone; SCHEMBL4657606; 4,6,6,7,8,8-hexamethyl-4,7-dihydro-3H-cyclopenta[g]isochromen-1-one","20 eV",5,"129.0554:7.340116 185.1162:5.450581 227.1781:5.668605 240.1485:5.668605 255.173:87.427326 256.1773:27.906977 271.1895:8.212209 273.1839:100.000000","129.0554, 7.340116; 185.1162, 5.450581; 227.1781, 5.668605; 240.1485, 5.668605; 255.173, 87.427326; 256.1773, 27.906977; 271.1895, 8.212209; 273.1839, 100.000000","273.1839, 100; 255.173, 87.4; 256.1773, 27.9; 271.1895, 8.2; 129.0554, 7.3; 227.1781, 5.7; 240.1485, 5.7; 185.1162, 5.5"
"AU205303",272.177630008,"Galaxolidone; SCHEMBL4657606; 4,6,6,7,8,8-hexamethyl-4,7-dihydro-3H-cyclopenta[g]isochromen-1-one","30 eV",5,"143.0819:7.001795 157.0992:16.157989 175.1116:7.181329 185.0951:15.080790 197.1303:8.527828 212.156:19.658887 225.1266:18.402154 226.1333:14.272890 227.1773:10.323160 240.1497:34.201077 255.1732:100.000000 256.1769:21.633752 273.1837:11.131059","143.0819, 7.001795; 157.0992, 16.157989; 175.1116, 7.181329; 185.0951, 15.080790; 197.1303, 8.527828; 212.156, 19.658887; 225.1266, 18.402154; 226.1333, 14.272890; 227.1773, 10.323160; 240.1497, 34.201077; 255.1732, 100.000000; 256.1769, 21.633752; 273.1837, 11.131059","255.1732, 100; 240.1497, 34.2; 256.1769, 21.6; 212.156, 19.7; 225.1266, 18.4; 157.0992, 16.2; 185.0951, 15.1; 226.1333, 14.3; 273.1837, 11.1; 227.1773, 10.3; 197.1303, 8.5; 175.1116, 7.2; 143.0819, 7"
"AU205304",272.177630008,"Galaxolidone; SCHEMBL4657606; 4,6,6,7,8,8-hexamethyl-4,7-dihydro-3H-cyclopenta[g]isochromen-1-one","40 eV",5,"129.0695:23.020528 142.0766:11.876833 157.1004:29.618768 169.1009:11.583578 183.1159:12.903226 185.0936:14.222874 197.1312:39.442815 198.137:12.903226 211.11:23.313783 212.1555:40.762463 213.1585:10.997067 225.1262:100.000000 226.1321:30.058651 240.1504:34.457478 255.1751:20.234604","129.0695, 23.020528; 142.0766, 11.876833; 157.1004, 29.618768; 169.1009, 11.583578; 183.1159, 12.903226; 185.0936, 14.222874; 197.1312, 39.442815; 198.137, 12.903226; 211.11, 23.313783; 212.1555, 40.762463; 213.1585, 10.997067; 225.1262, 100.000000; 226.1321, 30.058651; 240.1504, 34.457478; 255.1751, 20.234604","225.1262, 100; 212.1555, 40.8; 197.1312, 39.4; 240.1504, 34.5; 226.1321, 30.1; 157.1004, 29.6; 211.11, 23.3; 129.0695, 23; 255.1751, 20.2; 185.0936, 14.2; 183.1159, 12.9; 198.137, 12.9; 142.0766, 11.9; 169.1009, 11.6; 213.1585, 11"
"AU205305",272.177630008,"Galaxolidone; SCHEMBL4657606; 4,6,6,7,8,8-hexamethyl-4,7-dihydro-3H-cyclopenta[g]isochromen-1-one","50 eV",5,"128.0609:18.540434 129.0694:43.589744 141.0686:19.329389 142.0769:31.360947 153.0681:15.779093 155.0841:32.938856 157.0992:16.962525 168.0911:19.526627 169.099:20.907298 182.1096:23.471400 183.1148:22.879684 197.1308:100.000000 198.1352:20.118343 210.1046:21.499014 211.1107:22.485207 225.1279:68.244576 226.1312:23.865878","128.0609, 18.540434; 129.0694, 43.589744; 141.0686, 19.329389; 142.0769, 31.360947; 153.0681, 15.779093; 155.0841, 32.938856; 157.0992, 16.962525; 168.0911, 19.526627; 169.099, 20.907298; 182.1096, 23.471400; 183.1148, 22.879684; 197.1308, 100.000000; 198.1352, 20.118343; 210.1046, 21.499014; 211.1107, 22.485207; 225.1279, 68.244576; 226.1312, 23.865878","197.1308, 100; 225.1279, 68.2; 129.0694, 43.6; 155.0841, 32.9; 142.0769, 31.4; 226.1312, 23.9; 182.1096, 23.5; 183.1148, 22.9; 211.1107, 22.5; 210.1046, 21.5; 169.099, 20.9; 198.1352, 20.1; 168.0911, 19.5; 141.0686, 19.3; 128.0609, 18.5; 157.0992, 17; 153.0681, 15.8"
"AU205401",275.062757148,"Flufenacet-ESA; CHEBI:83473; 2-(4-fluoro-N-propan-2-ylanilino)-2-oxoethanesulfonic acid","10 eV",5,"149.0237:8.054027 234.0226:85.392696 235.0253:10.255128 236.0215:3.851926 276.069:100.000000 277.0722:15.457729 278.07:5.652826","149.0237, 8.054027; 234.0226, 85.392696; 235.0253, 10.255128; 236.0215, 3.851926; 276.069, 100.000000; 277.0722, 15.457729; 278.07, 5.652826","276.069, 100; 234.0226, 85.4; 277.0722, 15.5; 235.0253, 10.3; 149.0237, 8.1; 278.07, 5.7; 236.0215, 3.9"
"AU205402",275.062757148,"Flufenacet-ESA; CHEBI:83473; 2-(4-fluoro-N-propan-2-ylanilino)-2-oxoethanesulfonic acid","20 eV",5,"112.0544:8.503626 124.0547:9.822017 135.0468:6.789717 149.0216:10.613052 152.0503:6.921556 154.0655:10.547132 216.0122:35.926170 234.0224:100.000000 235.0253:11.931444 236.0215:6.064601 276.0675:6.064601","112.0544, 8.503626; 124.0547, 9.822017; 135.0468, 6.789717; 149.0216, 10.613052; 152.0503, 6.921556; 154.0655, 10.547132; 216.0122, 35.926170; 234.0224, 100.000000; 235.0253, 11.931444; 236.0215, 6.064601; 276.0675, 6.064601","234.0224, 100; 216.0122, 35.9; 235.0253, 11.9; 149.0216, 10.6; 154.0655, 10.5; 124.0547, 9.8; 112.0544, 8.5; 152.0503, 6.9; 135.0468, 6.8; 236.0215, 6.1; 276.0675, 6.1"
"AU205403",275.062757148,"Flufenacet-ESA; CHEBI:83473; 2-(4-fluoro-N-propan-2-ylanilino)-2-oxoethanesulfonic acid","30 eV",5,"112.0553:31.343284 124.0542:49.253731 135.0465:100.000000 149.0233:47.462687 152.0493:37.014925 216.0107:91.940299 234.022:37.611940","112.0553, 31.343284; 124.0542, 49.253731; 135.0465, 100.000000; 149.0233, 47.462687; 152.0493, 37.014925; 216.0107, 91.940299; 234.022, 37.611940","135.0465, 100; 216.0107, 91.9; 124.0542, 49.3; 149.0233, 47.5; 234.022, 37.6; 152.0493, 37; 112.0553, 31.3"
"AU205404",275.062757148,"Flufenacet-ESA; CHEBI:83473; 2-(4-fluoro-N-propan-2-ylanilino)-2-oxoethanesulfonic acid","40 eV",5,"112.0553:30.769231 124.0555:48.816568 135.0469:100.000000 136.0513:23.076923","112.0553, 30.769231; 124.0555, 48.816568; 135.0469, 100.000000; 136.0513, 23.076923","135.0469, 100; 124.0555, 48.8; 112.0553, 30.8; 136.0513, 23.1"
"AU205501",225.080121464,"Flufenacet-OXA; Flufenacet OA; 2-(4-fluoro-N-propan-2-ylanilino)-2-oxoacetic acid","10 eV",5,"138.0339:75.510204 165.0551:13.914657 180.0806:86.456401 184.0397:100.000000 226.0859:67.346939","138.0339, 75.510204; 165.0551, 13.914657; 180.0806, 86.456401; 184.0397, 100.000000; 226.0859, 67.346939","184.0397, 100; 180.0806, 86.5; 138.0339, 75.5; 226.0859, 67.3; 165.0551, 13.9"
"AU205502",225.080121464,"Flufenacet-OXA; Flufenacet OA; 2-(4-fluoro-N-propan-2-ylanilino)-2-oxoacetic acid","20 eV",5,"138.0338:100.000000 165.0539:21.097561 184.0384:10.975610","138.0338, 100.000000; 165.0539, 21.097561; 184.0384, 10.975610","138.0338, 100; 165.0539, 21.1; 184.0384, 11"
"AU205601",318.06588664,"Fenofibric acid; 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid","10 eV",5,"138.9944:1.036739 159.1001:1.227982 233.0362:52.893810 234.0388:6.663312 235.033:11.061902 236.0362:1.358832 319.0733:100.000000 320.0768:21.248113 321.0715:32.108707 322.0771:3.663815","138.9944, 1.036739; 159.1001, 1.227982; 233.0362, 52.893810; 234.0388, 6.663312; 235.033, 11.061902; 236.0362, 1.358832; 319.0733, 100.000000; 320.0768, 21.248113; 321.0715, 32.108707; 322.0771, 3.663815","319.0733, 100; 233.0362, 52.9; 321.0715, 32.1; 320.0768, 21.2; 235.033, 11.1; 234.0388, 6.7; 322.0771, 3.7; 236.0362, 1.4; 159.1001, 1.2; 138.9944, 1"
"AU205602",318.06588664,"Fenofibric acid; 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid","20 eV",5,"121.0281:3.831563 138.9935:9.446131 140.9915:2.794638 233.0357:100.000000 234.0387:18.500253 235.0332:31.246839 236.0351:2.402630 319.0723:2.731411","121.0281, 3.831563; 138.9935, 9.446131; 140.9915, 2.794638; 233.0357, 100.000000; 234.0387, 18.500253; 235.0332, 31.246839; 236.0351, 2.402630; 319.0723, 2.731411","233.0357, 100; 235.0332, 31.2; 234.0387, 18.5; 138.9935, 9.4; 121.0281, 3.8; 140.9915, 2.8; 319.0723, 2.7; 236.0351, 2.4"
"AU205603",318.06588664,"Fenofibric acid; 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid","30 eV",5,"121.0274:35.735964 122.0316:3.869499 138.9932:86.444107 139.9971:6.626201 140.9906:27.389985 233.0357:100.000000 234.0387:16.666667 235.0332:31.158321 236.0351:3.262519","121.0274, 35.735964; 122.0316, 3.869499; 138.9932, 86.444107; 139.9971, 6.626201; 140.9906, 27.389985; 233.0357, 100.000000; 234.0387, 16.666667; 235.0332, 31.158321; 236.0351, 3.262519","233.0357, 100; 138.9932, 86.4; 121.0274, 35.7; 235.0332, 31.2; 140.9906, 27.4; 234.0387, 16.7; 139.9971, 6.6; 122.0316, 3.9; 236.0351, 3.3"
"AU205604",318.06588664,"Fenofibric acid; 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid","40 eV",5,"121.0274:37.336298 122.0308:3.311095 138.9932:100.000000 139.9971:9.241413 140.9906:37.731653 203.1424:6.721028 219.1734:12.626637 233.0357:12.849024 234.0387:1.754386 235.0332:4.299481","121.0274, 37.336298; 122.0308, 3.311095; 138.9932, 100.000000; 139.9971, 9.241413; 140.9906, 37.731653; 203.1424, 6.721028; 219.1734, 12.626637; 233.0357, 12.849024; 234.0387, 1.754386; 235.0332, 4.299481","138.9932, 100; 140.9906, 37.7; 121.0274, 37.3; 233.0357, 12.8; 219.1734, 12.6; 139.9971, 9.2; 203.1424, 6.7; 235.0332, 4.3; 122.0308, 3.3; 234.0387, 1.8"
"AU205605",318.06588664,"Fenofibric acid; 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid","50 eV",5,"110.9996:7.330362 112.9962:6.141654 121.0278:41.406637 121.1011:4.507182 122.0308:3.714710 138.9932:100.000000 139.9971:10.351659 140.9906:32.738980 203.1424:12.828133 219.1734:8.766716","110.9996, 7.330362; 112.9962, 6.141654; 121.0278, 41.406637; 121.1011, 4.507182; 122.0308, 3.714710; 138.9932, 100.000000; 139.9971, 10.351659; 140.9906, 32.738980; 203.1424, 12.828133; 219.1734, 8.766716","138.9932, 100; 121.0278, 41.4; 140.9906, 32.7; 203.1424, 12.8; 139.9971, 10.4; 219.1734, 8.8; 110.9996, 7.3; 112.9962, 6.1; 121.1011, 4.5; 122.0308, 3.7"
"AU205801",279.147058152,"Metolachlor-OXA; Metolachlor OA; 2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoacetic acid","10 eV",5,"149.0233:3.413157 205.087:1.403799 208.0982:0.853289 234.1475:2.312139 248.1279:100.000000 249.131:17.497018 250.1357:1.715754 280.1541:43.655381 281.1584:8.496192","149.0233, 3.413157; 205.087, 1.403799; 208.0982, 0.853289; 234.1475, 2.312139; 248.1279, 100.000000; 249.131, 17.497018; 250.1357, 1.715754; 280.1541, 43.655381; 281.1584, 8.496192","248.1279, 100; 280.1541, 43.7; 249.131, 17.5; 281.1584, 8.5; 149.0233, 3.4; 234.1475, 2.3; 250.1357, 1.7; 205.087, 1.4; 208.0982, 0.9"
"AU205802",279.147058152,"Metolachlor-OXA; Metolachlor OA; 2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoacetic acid","20 eV",5,"118.0639:0.535485 131.071:1.070970 134.0948:0.778238 144.0798:1.385121 146.095:5.276310 147.0985:0.692560 148.1106:2.998715 149.0222:4.269599 150.0257:0.585463 160.1105:1.206626 162.0902:2.734542 174.1271:1.377981 176.1414:3.355705 177.1458:0.549764 202.1229:1.356561 204.1381:0.813937 208.0971:0.813937 220.1329:1.556476 248.1279:100.000000 249.131:14.765101 250.1357:1.270884 279.0936:1.228045","118.0639, 0.535485; 131.071, 1.070970; 134.0948, 0.778238; 144.0798, 1.385121; 146.095, 5.276310; 147.0985, 0.692560; 148.1106, 2.998715; 149.0222, 4.269599; 150.0257, 0.585463; 160.1105, 1.206626; 162.0902, 2.734542; 174.1271, 1.377981; 176.1414, 3.355705; 177.1458, 0.549764; 202.1229, 1.356561; 204.1381, 0.813937; 208.0971, 0.813937; 220.1329, 1.556476; 248.1279, 100.000000; 249.131, 14.765101; 250.1357, 1.270884; 279.0936, 1.228045","248.1279, 100; 249.131, 14.8; 146.095, 5.3; 149.0222, 4.3; 176.1414, 3.4; 148.1106, 3; 162.0902, 2.7; 220.1329, 1.6; 144.0798, 1.4; 174.1271, 1.4; 202.1229, 1.4; 250.1357, 1.3; 279.0936, 1.2; 160.1105, 1.2; 131.071, 1.1; 204.1381, 0.8; 208.0971, 0.8; 134.0948, 0.8; 147.0985, 0.7; 150.0257, 0.6; 177.1458, 0.5; 118.0639, 0.5"
"AU205803",279.147058152,"Metolachlor-OXA; Metolachlor OA; 2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoacetic acid","30 eV",5,"118.0637:5.492958 119.0726:4.929577 119.0843:5.845070 120.0799:3.309859 130.0646:7.922535 131.0719:27.253521 132.0792:16.091549 133.0883:7.887324 134.0591:5.492958 134.0959:25.704225 144.0794:24.929577 145.0864:10.739437 146.096:58.098592 147.1011:10.246479 148.1115:50.739437 149.0218:20.211268 149.115:5.845070 159.1036:3.626761 160.0744:7.816901 160.1111:15.035211 162.0902:17.394366 163.0942:4.084507 174.1272:8.767606 176.1423:34.753521 177.1462:6.056338 202.1223:10.035211 204.1396:4.471831 220.1326:10.457746 248.1276:100.000000 249.131:13.943662 250.1357:3.028169 279.0945:3.098592","118.0637, 5.492958; 119.0726, 4.929577; 119.0843, 5.845070; 120.0799, 3.309859; 130.0646, 7.922535; 131.0719, 27.253521; 132.0792, 16.091549; 133.0883, 7.887324; 134.0591, 5.492958; 134.0959, 25.704225; 144.0794, 24.929577; 145.0864, 10.739437; 146.096, 58.098592; 147.1011, 10.246479; 148.1115, 50.739437; 149.0218, 20.211268; 149.115, 5.845070; 159.1036, 3.626761; 160.0744, 7.816901; 160.1111, 15.035211; 162.0902, 17.394366; 163.0942, 4.084507; 174.1272, 8.767606; 176.1423, 34.753521; 177.1462, 6.056338; 202.1223, 10.035211; 204.1396, 4.471831; 220.1326, 10.457746; 248.1276, 100.000000; 249.131, 13.943662; 250.1357, 3.028169; 279.0945, 3.098592","248.1276, 100; 146.096, 58.1; 148.1115, 50.7; 176.1423, 34.8; 131.0719, 27.3; 134.0959, 25.7; 144.0794, 24.9; 149.0218, 20.2; 162.0902, 17.4; 132.0792, 16.1; 160.1111, 15; 249.131, 13.9; 145.0864, 10.7; 220.1326, 10.5; 147.1011, 10.2; 202.1223, 10; 174.1272, 8.8; 130.0646, 7.9; 133.0883, 7.9; 160.0744, 7.8; 177.1462, 6.1; 119.0843, 5.8; 149.115, 5.8; 118.0637, 5.5; 134.0591, 5.5; 119.0726, 4.9; 204.1396, 4.5; 163.0942, 4.1; 159.1036, 3.6; 120.0799, 3.3; 279.0945, 3.1; 250.1357, 3"
"AU205804",279.147058152,"Metolachlor-OXA; Metolachlor OA; 2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoacetic acid","40 eV",5,"115.054:10.631229 117.0569:11.794020 117.069:14.700997 118.0639:26.245847 119.0723:22.093023 119.0844:14.119601 120.0797:8.471761 121.027:11.295681 129.0671:9.219269 130.0639:50.332226 131.0719:100.000000 132.0784:71.013289 133.0879:34.883721 134.0575:9.385382 134.0959:55.481728 144.0792:82.807309 145.0864:21.677741 146.0596:8.305648 146.0949:83.056478 147.0993:12.624585 148.1107:58.471761 149.0221:51.578073 159.1025:10.714286 160.0739:6.644518 160.1104:31.976744 161.1155:7.890365 162.0893:15.033223 174.1273:8.970100 176.1424:26.993355 202.1217:7.641196 219.0549:8.056478 248.127:11.544850","115.054, 10.631229; 117.0569, 11.794020; 117.069, 14.700997; 118.0639, 26.245847; 119.0723, 22.093023; 119.0844, 14.119601; 120.0797, 8.471761; 121.027, 11.295681; 129.0671, 9.219269; 130.0639, 50.332226; 131.0719, 100.000000; 132.0784, 71.013289; 133.0879, 34.883721; 134.0575, 9.385382; 134.0959, 55.481728; 144.0792, 82.807309; 145.0864, 21.677741; 146.0596, 8.305648; 146.0949, 83.056478; 147.0993, 12.624585; 148.1107, 58.471761; 149.0221, 51.578073; 159.1025, 10.714286; 160.0739, 6.644518; 160.1104, 31.976744; 161.1155, 7.890365; 162.0893, 15.033223; 174.1273, 8.970100; 176.1424, 26.993355; 202.1217, 7.641196; 219.0549, 8.056478; 248.127, 11.544850","131.0719, 100; 146.0949, 83.1; 144.0792, 82.8; 132.0784, 71; 148.1107, 58.5; 134.0959, 55.5; 149.0221, 51.6; 130.0639, 50.3; 133.0879, 34.9; 160.1104, 32; 176.1424, 27; 118.0639, 26.2; 119.0723, 22.1; 145.0864, 21.7; 162.0893, 15; 117.069, 14.7; 119.0844, 14.1; 147.0993, 12.6; 117.0569, 11.8; 248.127, 11.5; 121.027, 11.3; 159.1025, 10.7; 115.054, 10.6; 134.0575, 9.4; 129.0671, 9.2; 174.1273, 9; 120.0797, 8.5; 146.0596, 8.3; 219.0549, 8.1; 161.1155, 7.9; 202.1217, 7.6; 160.0739, 6.6"
"AU205805",279.147058152,"Metolachlor-OXA; Metolachlor OA; 2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoacetic acid","50 eV",5,"115.0535:8.406647 117.0561:16.911046 117.0696:15.053763 118.0645:22.678397 119.0721:26.490714 120.0808:9.677419 130.064:100.000000 131.0717:74.389052 132.0801:48.387097 133.0876:17.693060 134.0956:20.332356 143.0709:11.632454 144.0801:67.937439 145.0866:16.226784 146.0953:33.822092 148.1106:16.324536 149.0223:12.121212 158.0948:9.090909 160.1122:15.738025","115.0535, 8.406647; 117.0561, 16.911046; 117.0696, 15.053763; 118.0645, 22.678397; 119.0721, 26.490714; 120.0808, 9.677419; 130.064, 100.000000; 131.0717, 74.389052; 132.0801, 48.387097; 133.0876, 17.693060; 134.0956, 20.332356; 143.0709, 11.632454; 144.0801, 67.937439; 145.0866, 16.226784; 146.0953, 33.822092; 148.1106, 16.324536; 149.0223, 12.121212; 158.0948, 9.090909; 160.1122, 15.738025","130.064, 100; 131.0717, 74.4; 144.0801, 67.9; 132.0801, 48.4; 146.0953, 33.8; 119.0721, 26.5; 118.0645, 22.7; 134.0956, 20.3; 133.0876, 17.7; 117.0561, 16.9; 148.1106, 16.3; 145.0866, 16.2; 160.1122, 15.7; 117.0696, 15.1; 149.0223, 12.1; 143.0709, 11.6; 120.0808, 9.7; 158.0948, 9.1; 115.0535, 8.4"
"AU205902",233.141578848,"Metolachlor-Morpholinone; 4-(2-ethyl-6-methylphenyl)-5-methylmorpholin-3-one","20 eV",5,"206.1172:4.963274 234.149:100.000000 235.1521:13.895590 236.1547:1.063435","206.1172, 4.963274; 234.149, 100.000000; 235.1521, 13.895590; 236.1547, 1.063435","234.149, 100; 235.1521, 13.9; 206.1172, 5; 236.1547, 1.1"
"AU205903",233.141578848,"Metolachlor-Morpholinone; 4-(2-ethyl-6-methylphenyl)-5-methylmorpholin-3-one","30 eV",5,"115.0532:1.665547 117.0563:2.271864 117.0687:2.526079 120.08:64.126465 121.0638:0.727581 121.0834:4.660608 129.0687:1.275458 131.0841:2.436958 132.0436:0.693978 133.0512:10.414049 134.0572:1.243316 136.1092:0.999328 137.0955:0.604856 143.0716:1.937294 143.0846:0.648687 146.0953:53.529790 148.0746:61.920346 148.1111:56.707477 149.0777:4.984952 149.0947:0.809397 149.1143:5.600035 160.1111:58.837624 161.0824:3.165999 161.1144:6.161061 162.0899:7.454051 162.1261:0.818163 163.0939:0.585863 172.1104:1.187798 173.1183:0.797709 174.0901:0.959881 175.0982:1.013938 176.1422:13.305379 177.1117:1.732753 177.1453:1.466850 186.1266:1.076761 188.1055:0.669141 188.1422:4.990796 189.1459:0.847383 192.1013:0.674985 193.1084:1.551588 204.1361:0.983257 206.1168:32.432867 216.1377:1.040236 234.149:100.000000 235.1521:13.282003 236.1547:1.335359","115.0532, 1.665547; 117.0563, 2.271864; 117.0687, 2.526079; 120.08, 64.126465; 121.0638, 0.727581; 121.0834, 4.660608; 129.0687, 1.275458; 131.0841, 2.436958; 132.0436, 0.693978; 133.0512, 10.414049; 134.0572, 1.243316; 136.1092, 0.999328; 137.0955, 0.604856; 143.0716, 1.937294; 143.0846, 0.648687; 146.0953, 53.529790; 148.0746, 61.920346; 148.1111, 56.707477; 149.0777, 4.984952; 149.0947, 0.809397; 149.1143, 5.600035; 160.1111, 58.837624; 161.0824, 3.165999; 161.1144, 6.161061; 162.0899, 7.454051; 162.1261, 0.818163; 163.0939, 0.585863; 172.1104, 1.187798; 173.1183, 0.797709; 174.0901, 0.959881; 175.0982, 1.013938; 176.1422, 13.305379; 177.1117, 1.732753; 177.1453, 1.466850; 186.1266, 1.076761; 188.1055, 0.669141; 188.1422, 4.990796; 189.1459, 0.847383; 192.1013, 0.674985; 193.1084, 1.551588; 204.1361, 0.983257; 206.1168, 32.432867; 216.1377, 1.040236; 234.149, 100.000000; 235.1521, 13.282003; 236.1547, 1.335359","234.149, 100; 120.08, 64.1; 148.0746, 61.9; 160.1111, 58.8; 148.1111, 56.7; 146.0953, 53.5; 206.1168, 32.4; 176.1422, 13.3; 235.1521, 13.3; 133.0512, 10.4; 162.0899, 7.5; 161.1144, 6.2; 149.1143, 5.6; 188.1422, 5; 149.0777, 5; 121.0834, 4.7; 161.0824, 3.2; 117.0687, 2.5; 131.0841, 2.4; 117.0563, 2.3; 143.0716, 1.9; 177.1117, 1.7; 115.0532, 1.7; 193.1084, 1.6; 177.1453, 1.5; 236.1547, 1.3; 129.0687, 1.3; 134.0572, 1.2; 172.1104, 1.2; 186.1266, 1.1; 216.1377, 1; 175.0982, 1; 136.1092, 1; 204.1361, 1; 174.0901, 1; 189.1459, 0.8; 162.1261, 0.8; 149.0947, 0.8; 173.1183, 0.8; 121.0638, 0.7; 132.0436, 0.7; 192.1013, 0.7; 188.1055, 0.7; 143.0846, 0.6; 137.0955, 0.6; 163.0939, 0.6"
