"ID","M_mass","Names","CE","score","spectrum","spectrum_KRHform","spectrum_KRHform_filtered"
"UT001224",860.541479282,"Phosphatidylinositol 16:0-20:3","30%",5,"240.97:0.571216 255.18:32.062585 256.05:8.530982 296.95:24.475351 297.92:1.142431 305.11:25.282503 306.18:1.899913 314.92:2.644977 347.16:1.552217 391.02:40.705327 392.09:6.606234 409.26:1.924749 440.96:9.201540 442.02:1.912331 461.01:0.856824 491.29:1.477710 553.07:100.000000 554.17:14.118962 571.11:16.130635 572.13:7.016019 577.04:1.254191 595.28:1.800571 603.11:4.147523 604.13:7.078108 621.43:5.066435 622.08:0.844406 697.21:2.173103 755.40:2.073761 770.83:1.204520 772.24:4.842916 808.12:4.346206","240.97, 0.571216; 255.18, 32.062585; 256.05, 8.530982; 296.95, 24.475351; 297.92, 1.142431; 305.11, 25.282503; 306.18, 1.899913; 314.92, 2.644977; 347.16, 1.552217; 391.02, 40.705327; 392.09, 6.606234; 409.26, 1.924749; 440.96, 9.201540; 442.02, 1.912331; 461.01, 0.856824; 491.29, 1.477710; 553.07, 100.000000; 554.17, 14.118962; 571.11, 16.130635; 572.13, 7.016019; 577.04, 1.254191; 595.28, 1.800571; 603.11, 4.147523; 604.13, 7.078108; 621.43, 5.066435; 622.08, 0.844406; 697.21, 2.173103; 755.40, 2.073761; 770.83, 1.204520; 772.24, 4.842916; 808.12, 4.346206","553.07, 100; 391.02, 40.7; 255.18, 32.1; 305.11, 25.3; 296.95, 24.5; 571.11, 16.1; 554.17, 14.1; 440.96, 9.2; 256.05, 8.5; 604.13, 7.1; 572.13, 7; 392.09, 6.6; 621.43, 5.1; 772.24, 4.8; 808.12, 4.3; 603.11, 4.1; 314.92, 2.6; 697.21, 2.2; 755.4, 2.1; 409.26, 1.9; 442.02, 1.9; 306.18, 1.9; 595.28, 1.8; 347.16, 1.6; 491.29, 1.5; 577.04, 1.3; 770.83, 1.2; 297.92, 1.1; 461.01, 0.9; 622.08, 0.8; 240.97, 0.6"
"UT001225",858.525829218,"Phosphatidylinositol 16:0-20:4","30%",5,"240.95:5.177824 241.80:0.952369 255.05:38.392770 256.14:5.146200 259.05:2.965360 260.01:0.895203 285.07:0.316240 296.92:17.126837 298.08:2.444780 303.13:29.376277 304.08:3.074827 314.94:3.316873 316.19:0.496254 332.38:0.312591 332.98:0.197042 390.94:60.465116 392.07:6.253041 409.06:3.481074 410.08:0.389219 438.97:9.532208 440.05:2.168678 461.31:0.345432 497.50:0.288265 545.26:0.183663 553.03:100.000000 553.99:22.854432 554.60:0.259074 571.14:24.875937 572.10:5.076871 601.05:19.189695 602.00:4.763063 619.03:2.787779 695.26:0.895203 767.33:0.581395 770.43:0.435438 774.77:0.450034 775.37:0.699377","240.95, 5.177824; 241.80, 0.952369; 255.05, 38.392770; 256.14, 5.146200; 259.05, 2.965360; 260.01, 0.895203; 285.07, 0.316240; 296.92, 17.126837; 298.08, 2.444780; 303.13, 29.376277; 304.08, 3.074827; 314.94, 3.316873; 316.19, 0.496254; 332.38, 0.312591; 332.98, 0.197042; 390.94, 60.465116; 392.07, 6.253041; 409.06, 3.481074; 410.08, 0.389219; 438.97, 9.532208; 440.05, 2.168678; 461.31, 0.345432; 497.50, 0.288265; 545.26, 0.183663; 553.03, 100.000000; 553.99, 22.854432; 554.60, 0.259074; 571.14, 24.875937; 572.10, 5.076871; 601.05, 19.189695; 602.00, 4.763063; 619.03, 2.787779; 695.26, 0.895203; 767.33, 0.581395; 770.43, 0.435438; 774.77, 0.450034; 775.37, 0.699377","553.03, 100; 390.94, 60.5; 255.05, 38.4; 303.13, 29.4; 571.14, 24.9; 553.99, 22.9; 601.05, 19.2; 296.92, 17.1; 438.97, 9.5; 392.07, 6.3; 240.95, 5.2; 256.14, 5.1; 572.1, 5.1; 602, 4.8; 409.06, 3.5; 314.94, 3.3; 304.08, 3.1; 259.05, 3; 619.03, 2.8; 298.08, 2.4; 440.05, 2.2; 241.8, 1; 260.01, 0.9; 695.26, 0.9; 775.37, 0.7; 767.33, 0.6"
"UT001226",856.510179154,"Phosphatidylinositol 16:0-20:5","30%",5,"240.86:11.149294 255.09:31.386025 256.03:3.741886 258.97:7.407407 296.95:9.087438 301.41:5.460099 302.33:2.710958 388.93:4.620084 391.13:74.188622 392.12:7.063765 420.37:5.231004 436.69:13.249332 438.09:1.832761 553.00:100.000000 554.13:28.216877 571.22:37.953417 572.21:4.620084 598.74:4.047346 618.06:1.832761 709.62:4.849179 768.21:4.620084 773.47:2.672776 798.12:4.390989 826.12:2.138221","240.86, 11.149294; 255.09, 31.386025; 256.03, 3.741886; 258.97, 7.407407; 296.95, 9.087438; 301.41, 5.460099; 302.33, 2.710958; 388.93, 4.620084; 391.13, 74.188622; 392.12, 7.063765; 420.37, 5.231004; 436.69, 13.249332; 438.09, 1.832761; 553.00, 100.000000; 554.13, 28.216877; 571.22, 37.953417; 572.21, 4.620084; 598.74, 4.047346; 618.06, 1.832761; 709.62, 4.849179; 768.21, 4.620084; 773.47, 2.672776; 798.12, 4.390989; 826.12, 2.138221","553, 100; 391.13, 74.2; 571.22, 38; 255.09, 31.4; 554.13, 28.2; 436.69, 13.2; 240.86, 11.1; 296.95, 9.1; 258.97, 7.4; 392.12, 7.1; 301.41, 5.5; 420.37, 5.2; 709.62, 4.8; 388.93, 4.6; 572.21, 4.6; 768.21, 4.6; 798.12, 4.4; 598.74, 4; 256.03, 3.7; 302.33, 2.7; 773.47, 2.7; 826.12, 2.1; 438.09, 1.8; 618.06, 1.8"
"UT001227",882.525829218,"Phosphatidylinositol 16:0-22:6","30%",5,"255.12:22.256098 256.13:1.275971 283.33:4.121500 296.88:12.240289 316.02:1.106594 327.28:4.539295 328.14:0.790425 391.01:33.931798 392.15:4.415086 409.36:1.546974 450.21:1.671183 462.93:7.113821 463.97:3.816621 553.13:100.000000 554.12:4.968383 570.94:28.963415 572.11:3.026197 625.03:15.368112 626.04:2.021229 643.22:3.319783 793.82:1.817977 794.66:1.355014 845.12:1.038844","255.12, 22.256098; 256.13, 1.275971; 283.33, 4.121500; 296.88, 12.240289; 316.02, 1.106594; 327.28, 4.539295; 328.14, 0.790425; 391.01, 33.931798; 392.15, 4.415086; 409.36, 1.546974; 450.21, 1.671183; 462.93, 7.113821; 463.97, 3.816621; 553.13, 100.000000; 554.12, 4.968383; 570.94, 28.963415; 572.11, 3.026197; 625.03, 15.368112; 626.04, 2.021229; 643.22, 3.319783; 793.82, 1.817977; 794.66, 1.355014; 845.12, 1.038844","553.13, 100; 391.01, 33.9; 570.94, 29; 255.12, 22.3; 625.03, 15.4; 296.88, 12.2; 462.93, 7.1; 554.12, 5; 327.28, 4.5; 392.15, 4.4; 283.33, 4.1; 463.97, 3.8; 643.22, 3.3; 572.11, 3; 626.04, 2; 793.82, 1.8; 450.21, 1.7; 409.36, 1.5; 794.66, 1.4; 256.13, 1.3; 316.02, 1.1; 845.12, 1; 328.14, 0.8"
"UT001228",832.510179154,"Phosphatidylinositol 16:1-18:2","30%",5,"240.97:23.3 253.27:21.5 279.06:73.4 279.69:13.3 284.15:13.3 297.07:13.3 389.24:50.1 414.84:12.2 477.16:9.5 506.09:9.9 550.90:61.7 551.98:27.7 569.21:6.4 570.17:23.8 577.91:7.3 690.01:18.4 743.14:11.0 756.03:7.7 757.22:17.7 770.11:12.7 771.32:27.1 800.12:9.3 801.73:8.3","240.97, 23.3; 253.27, 21.5; 279.06, 73.4; 279.69, 13.3; 284.15, 13.3; 297.07, 13.3; 389.24, 50.1; 414.84, 12.2; 477.16, 9.5; 506.09, 9.9; 550.90, 61.7; 551.98, 27.7; 569.21, 6.4; 570.17, 23.8; 577.91, 7.3; 690.01, 18.4; 743.14, 11.0; 756.03, 7.7; 757.22, 17.7; 770.11, 12.7; 771.32, 27.1; 800.12, 9.3; 801.73, 8.3","279.06, 100; 550.9, 84.1; 389.24, 68.3; 551.98, 37.7; 771.32, 36.9; 570.17, 32.4; 240.97, 31.7; 253.27, 29.3; 690.01, 25.1; 757.22, 24.1; 279.69, 18.1; 284.15, 18.1; 297.07, 18.1; 770.11, 17.3; 414.84, 16.6; 743.14, 15; 506.09, 13.5; 477.16, 12.9; 800.12, 12.7; 801.73, 11.3; 756.03, 10.5; 577.91, 9.9; 569.21, 8.7"
"UT001229",872.541479282,"Phosphatidylinositol 17:0-20:4","30%",5,"259.07:5.078597 259.86:2.095929 269.10:40.326481 270.12:6.690850 284.13:1.309956 296.82:23.619508 303.10:12.555421 315.16:0.967352 403.33:3.345425 405.03:51.551794 406.02:6.670697 422.55:2.116082 439.12:4.735994 456.87:2.095929 567.03:66.062072 568.01:8.686014 585.15:14.772269 586.29:5.562273 601.12:19.649335 602.02:6.227328 618.84:1.410721 666.62:1.189037 709.20:3.002821 789.16:100.000000","259.07, 5.078597; 259.86, 2.095929; 269.10, 40.326481; 270.12, 6.690850; 284.13, 1.309956; 296.82, 23.619508; 303.10, 12.555421; 315.16, 0.967352; 403.33, 3.345425; 405.03, 51.551794; 406.02, 6.670697; 422.55, 2.116082; 439.12, 4.735994; 456.87, 2.095929; 567.03, 66.062072; 568.01, 8.686014; 585.15, 14.772269; 586.29, 5.562273; 601.12, 19.649335; 602.02, 6.227328; 618.84, 1.410721; 666.62, 1.189037; 709.20, 3.002821; 789.16, 100.000000","789.16, 100; 567.03, 66.1; 405.03, 51.6; 269.1, 40.3; 296.82, 23.6; 601.12, 19.6; 585.15, 14.8; 303.1, 12.6; 568.01, 8.7; 270.12, 6.7; 406.02, 6.7; 602.02, 6.2; 586.29, 5.6; 259.07, 5.1; 439.12, 4.7; 403.33, 3.3; 709.2, 3; 422.55, 2.1; 259.86, 2.1; 456.87, 2.1; 618.84, 1.4; 284.13, 1.3; 666.62, 1.2; 315.16, 1"
"UT001230",862.557129346,"Phosphatidylinositol 18:0-18:2","30%",5,"240.97:1.113929 241.91:0.815383 258.95:0.860326 261.11:0.542519 279.22:22.121280 280.17:3.662804 283.13:86.420982 284.23:12.262849 296.84:15.514751 297.71:0.529678 303.04:0.253603 314.89:1.255176 415.16:11.450676 416.30:1.223075 419.12:60.665789 420.20:9.556676 437.20:1.877949 438.18:0.179770 489.21:0.776861 507.25:0.433373 524.90:0.199031 551.89:0.324227 564.03:0.160508 577.08:18.391063 578.08:4.128278 581.09:100.000000 582.07:17.546788 595.19:1.152451 596.07:0.927739 599.20:18.936792 600.23:6.892235 666.93:0.433373 698.58:0.593881 699.29:1.457417 700.03:0.414112 722.29:1.556932 740.39:0.199031 774.16:0.359539 779.22:0.276075","240.97, 1.113929; 241.91, 0.815383; 258.95, 0.860326; 261.11, 0.542519; 279.22, 22.121280; 280.17, 3.662804; 283.13, 86.420982; 284.23, 12.262849; 296.84, 15.514751; 297.71, 0.529678; 303.04, 0.253603; 314.89, 1.255176; 415.16, 11.450676; 416.30, 1.223075; 419.12, 60.665789; 420.20, 9.556676; 437.20, 1.877949; 438.18, 0.179770; 489.21, 0.776861; 507.25, 0.433373; 524.90, 0.199031; 551.89, 0.324227; 564.03, 0.160508; 577.08, 18.391063; 578.08, 4.128278; 581.09, 100.000000; 582.07, 17.546788; 595.19, 1.152451; 596.07, 0.927739; 599.20, 18.936792; 600.23, 6.892235; 666.93, 0.433373; 698.58, 0.593881; 699.29, 1.457417; 700.03, 0.414112; 722.29, 1.556932; 740.39, 0.199031; 774.16, 0.359539; 779.22, 0.276075","581.09, 100; 283.13, 86.4; 419.12, 60.7; 279.22, 22.1; 599.2, 18.9; 577.08, 18.4; 582.07, 17.5; 296.84, 15.5; 284.23, 12.3; 415.16, 11.5; 420.2, 9.6; 600.23, 6.9; 578.08, 4.1; 280.17, 3.7; 437.2, 1.9; 722.29, 1.6; 699.29, 1.5; 314.89, 1.3; 416.3, 1.2; 595.19, 1.2; 240.97, 1.1; 596.07, 0.9; 258.95, 0.9; 241.91, 0.8; 489.21, 0.8; 698.58, 0.6; 261.11, 0.5; 297.71, 0.5"
"UT001231",888.57277941,"Phosphatidylinositol 18:0-20:3","30%",5,"258.76:0.208583 261.19:0.877274 265.41:0.346615 275.20:0.322076 279.03:0.207049 283.13:61.827858 284.27:6.041226 287.35:0.762247 296.90:16.905923 302.51:0.504586 305.17:30.045091 306.23:3.519831 314.97:1.768351 418.99:67.703445 420.04:4.740652 437.21:4.334223 437.94:0.322076 440.98:8.700653 442.00:1.418668 459.05:0.932487 507.30:0.322076 581.01:100.000000 582.20:15.238796 599.14:22.870464 600.18:0.661023 603.03:24.433300 603.95:2.808196 621.15:3.050520 725.43:0.265329","258.76, 0.208583; 261.19, 0.877274; 265.41, 0.346615; 275.20, 0.322076; 279.03, 0.207049; 283.13, 61.827858; 284.27, 6.041226; 287.35, 0.762247; 296.90, 16.905923; 302.51, 0.504586; 305.17, 30.045091; 306.23, 3.519831; 314.97, 1.768351; 418.99, 67.703445; 420.04, 4.740652; 437.21, 4.334223; 437.94, 0.322076; 440.98, 8.700653; 442.00, 1.418668; 459.05, 0.932487; 507.30, 0.322076; 581.01, 100.000000; 582.20, 15.238796; 599.14, 22.870464; 600.18, 0.661023; 603.03, 24.433300; 603.95, 2.808196; 621.15, 3.050520; 725.43, 0.265329","581.01, 100; 418.99, 67.7; 283.13, 61.8; 305.17, 30; 603.03, 24.4; 599.14, 22.9; 296.9, 16.9; 582.2, 15.2; 440.98, 8.7; 284.27, 6; 420.04, 4.7; 437.21, 4.3; 306.23, 3.5; 621.15, 3.1; 603.95, 2.8; 314.97, 1.8; 442, 1.4; 459.05, 0.9; 261.19, 0.9; 287.35, 0.8; 600.18, 0.7; 302.51, 0.5"
"UT001232",886.557129346,"Phosphatidylinositol 18:0-20:4","30%",5,"258.36:0.172141 259.22:1.416685 283.09:76.529859 284.21:11.494287 296.97:20.467410 298.01:0.381062 303.04:28.292857 304.05:2.138606 314.95:4.652501 315.59:0.269437 419.00:75.037261 420.11:4.959788 437.11:3.660286 438.91:8.378649 439.91:3.281791 456.86:0.447993 581.10:100.000000 582.20:15.498427 599.01:30.519779 600.14:6.339051 601.01:24.738207 602.17:1.721620 619.21:3.153060 723.17:1.173764","258.36, 0.172141; 259.22, 1.416685; 283.09, 76.529859; 284.21, 11.494287; 296.97, 20.467410; 298.01, 0.381062; 303.04, 28.292857; 304.05, 2.138606; 314.95, 4.652501; 315.59, 0.269437; 419.00, 75.037261; 420.11, 4.959788; 437.11, 3.660286; 438.91, 8.378649; 439.91, 3.281791; 456.86, 0.447993; 581.10, 100.000000; 582.20, 15.498427; 599.01, 30.519779; 600.14, 6.339051; 601.01, 24.738207; 602.17, 1.721620; 619.21, 3.153060; 723.17, 1.173764","581.1, 100; 283.09, 76.5; 419, 75; 599.01, 30.5; 303.04, 28.3; 601.01, 24.7; 296.97, 20.5; 582.2, 15.5; 284.21, 11.5; 438.91, 8.4; 600.14, 6.3; 420.11, 5; 314.95, 4.7; 437.11, 3.7; 439.91, 3.3; 619.21, 3.2; 304.05, 2.1; 602.17, 1.7; 259.22, 1.4; 723.17, 1.2"
"UT001233",884.541479282,"Phosphatidylinositol 18:0-20:5","30%",5,"256.69:2.493577 257.30:3.249207 258.10:1.057881 283.13:74.520175 284.31:6.709989 296.86:13.480429 297.99:5.077830 301.28:14.734774 301.92:5.123168 419.11:60.148103 420.14:8.825752 437.13:3.309657 489.13:0.967206 578.91:3.672359 581.08:100.000000 582.12:26.824845 598.95:26.552818 600.00:9.687169 721.24:4.533777 777.05:1.737948 793.50:1.904186 795.98:1.148557","256.69, 2.493577; 257.30, 3.249207; 258.10, 1.057881; 283.13, 74.520175; 284.31, 6.709989; 296.86, 13.480429; 297.99, 5.077830; 301.28, 14.734774; 301.92, 5.123168; 419.11, 60.148103; 420.14, 8.825752; 437.13, 3.309657; 489.13, 0.967206; 578.91, 3.672359; 581.08, 100.000000; 582.12, 26.824845; 598.95, 26.552818; 600.00, 9.687169; 721.24, 4.533777; 777.05, 1.737948; 793.50, 1.904186; 795.98, 1.148557","581.08, 100; 283.13, 74.5; 419.11, 60.1; 582.12, 26.8; 598.95, 26.6; 301.28, 14.7; 296.86, 13.5; 600, 9.7; 420.14, 8.8; 284.31, 6.7; 301.92, 5.1; 297.99, 5.1; 721.24, 4.5; 578.91, 3.7; 437.13, 3.3; 257.3, 3.2; 256.69, 2.5; 793.5, 1.9; 777.05, 1.7; 795.98, 1.1; 258.1, 1.1; 489.13, 1"
"UT001234",914.588429474,"Phosphatidylinositol 18:0-22:4","30%",5,"258.77:2.655976 283.10:42.144826 284.12:6.539714 297.02:6.439489 329.95:2.380356 330.99:10.573791 331.65:1.528439 332.43:4.936106 419.06:56.852919 420.01:2.104736 438.05:2.655976 467.09:10.473566 542.05:3.357554 581.11:100.000000 582.02:3.758457 599.12:18.516662 599.96:2.230018 629.15:14.883488 630.23:4.334753 648.06:1.302932 825.04:4.936106","258.77, 2.655976; 283.10, 42.144826; 284.12, 6.539714; 297.02, 6.439489; 329.95, 2.380356; 330.99, 10.573791; 331.65, 1.528439; 332.43, 4.936106; 419.06, 56.852919; 420.01, 2.104736; 438.05, 2.655976; 467.09, 10.473566; 542.05, 3.357554; 581.11, 100.000000; 582.02, 3.758457; 599.12, 18.516662; 599.96, 2.230018; 629.15, 14.883488; 630.23, 4.334753; 648.06, 1.302932; 825.04, 4.936106","581.11, 100; 419.06, 56.9; 283.1, 42.1; 599.12, 18.5; 629.15, 14.9; 330.99, 10.6; 467.09, 10.5; 284.12, 6.5; 297.02, 6.4; 332.43, 4.9; 825.04, 4.9; 630.23, 4.3; 582.02, 3.8; 542.05, 3.4; 258.77, 2.7; 438.05, 2.7; 329.95, 2.4; 599.96, 2.2; 420.01, 2.1; 331.65, 1.5; 648.06, 1.3"
"UT001235",912.57277941,"Phosphatidylinositol 18:0-22:5","30%",5,"259.06:1.414401 283.22:58.486407 284.26:2.681852 296.87:11.186627 315.10:3.030860 329.16:10.580456 330.47:2.590007 419.05:62.509184 464.81:7.035268 466.24:4.206466 581.09:100.000000 582.00:5.933137 599.27:14.401176 600.22:0.881705 607.41:2.645114 627.16:23.383542 628.22:1.506245 645.09:2.883909 748.88:3.361499","259.06, 1.414401; 283.22, 58.486407; 284.26, 2.681852; 296.87, 11.186627; 315.10, 3.030860; 329.16, 10.580456; 330.47, 2.590007; 419.05, 62.509184; 464.81, 7.035268; 466.24, 4.206466; 581.09, 100.000000; 582.00, 5.933137; 599.27, 14.401176; 600.22, 0.881705; 607.41, 2.645114; 627.16, 23.383542; 628.22, 1.506245; 645.09, 2.883909; 748.88, 3.361499","581.09, 100; 419.05, 62.5; 283.22, 58.5; 627.16, 23.4; 599.27, 14.4; 296.87, 11.2; 329.16, 10.6; 464.81, 7; 582, 5.9; 466.24, 4.2; 748.88, 3.4; 315.1, 3; 645.09, 2.9; 284.26, 2.7; 607.41, 2.6; 330.47, 2.6; 628.22, 1.5; 259.06, 1.4; 600.22, 0.9"
"UT001236",910.557129346,"Phosphatidylinositol 18:0-22:6","30%",5,"283.03:67.974293 284.17:4.749186 296.99:9.648610 297.94:0.701110 314.87:1.018279 327.12:9.256323 328.12:1.811201 419.00:64.393623 420.19:5.433603 462.86:6.760704 493.12:0.701110 525.29:0.459060 581.10:100.000000 582.11:11.276187 599.08:22.886237 600.15:4.490443 625.05:13.604874 747.13:2.345380","283.03, 67.974293; 284.17, 4.749186; 296.99, 9.648610; 297.94, 0.701110; 314.87, 1.018279; 327.12, 9.256323; 328.12, 1.811201; 419.00, 64.393623; 420.19, 5.433603; 462.86, 6.760704; 493.12, 0.701110; 525.29, 0.459060; 581.10, 100.000000; 582.11, 11.276187; 599.08, 22.886237; 600.15, 4.490443; 625.05, 13.604874; 747.13, 2.345380","581.1, 100; 283.03, 68; 419, 64.4; 599.08, 22.9; 625.05, 13.6; 582.11, 11.3; 296.99, 9.6; 327.12, 9.3; 462.86, 6.8; 420.19, 5.4; 284.17, 4.7; 600.15, 4.5; 747.13, 2.3; 328.12, 1.8; 314.87, 1; 297.94, 0.7; 493.12, 0.7"
"UT001237",860.541479282,"Phosphatidylinositol 18:1-18:2","30%",5,"240.86:6.168130 255.11:0.935656 255.95:0.654959 259.03:2.821362 279.09:23.549734 281.06:96.113430 282.19:20.649201 296.97:20.059018 297.85:0.986037 304.27:2.375126 315.00:3.037282 327.25:0.532604 391.01:1.151576 392.08:1.194760 393.10:0.777314 415.05:8.291349 417.01:74.888441 418.05:9.018281 434.99:2.195192 481.24:0.532604 523.60:0.489420 553.16:1.237944 553.92:0.928458 554.99:2.677415 577.11:19.663164 578.37:16.791421 579.13:100.000000 580.03:23.038722 580.68:0.158342 595.14:5.649921 597.20:22.491723 598.17:4.591910 695.23:0.424644 696.27:0.575788 749.24:0.575788 767.12:0.777314 783.59:2.187995 785.01:0.849287 838.97:0.575788 849.83:1.525838","240.86, 6.168130; 255.11, 0.935656; 255.95, 0.654959; 259.03, 2.821362; 279.09, 23.549734; 281.06, 96.113430; 282.19, 20.649201; 296.97, 20.059018; 297.85, 0.986037; 304.27, 2.375126; 315.00, 3.037282; 327.25, 0.532604; 391.01, 1.151576; 392.08, 1.194760; 393.10, 0.777314; 415.05, 8.291349; 417.01, 74.888441; 418.05, 9.018281; 434.99, 2.195192; 481.24, 0.532604; 523.60, 0.489420; 553.16, 1.237944; 553.92, 0.928458; 554.99, 2.677415; 577.11, 19.663164; 578.37, 16.791421; 579.13, 100.000000; 580.03, 23.038722; 580.68, 0.158342; 595.14, 5.649921; 597.20, 22.491723; 598.17, 4.591910; 695.23, 0.424644; 696.27, 0.575788; 749.24, 0.575788; 767.12, 0.777314; 783.59, 2.187995; 785.01, 0.849287; 838.97, 0.575788; 849.83, 1.525838","579.13, 100; 281.06, 96.1; 417.01, 74.9; 279.09, 23.5; 580.03, 23; 597.2, 22.5; 282.19, 20.6; 296.97, 20.1; 577.11, 19.7; 578.37, 16.8; 418.05, 9; 415.05, 8.3; 240.86, 6.2; 595.14, 5.6; 598.17, 4.6; 315, 3; 259.03, 2.8; 554.99, 2.7; 304.27, 2.4; 434.99, 2.2; 783.59, 2.2; 849.83, 1.5; 553.16, 1.2; 392.08, 1.2; 391.01, 1.2; 297.85, 1; 255.11, 0.9; 553.92, 0.9; 785.01, 0.8; 393.1, 0.8; 767.12, 0.8; 255.95, 0.7; 696.27, 0.6; 749.24, 0.6; 838.97, 0.6; 327.25, 0.5; 481.24, 0.5"
"UT001238",886.557129346,"Phosphatidylinositol 18:1-20:3","30%",5,"279.19:2.494970 281.01:77.464789 281.99:8.329980 296.94:16.217304 303.24:3.138833 305.14:22.213280 306.26:13.722334 315.15:2.696177 417.17:81.448692 418.10:11.146881 440.90:30.462777 579.09:100.000000 580.28:6.519115 597.38:16.820926 603.25:11.509054 604.29:12.837022 723.05:2.052314 727.11:4.909457","279.19, 2.494970; 281.01, 77.464789; 281.99, 8.329980; 296.94, 16.217304; 303.24, 3.138833; 305.14, 22.213280; 306.26, 13.722334; 315.15, 2.696177; 417.17, 81.448692; 418.10, 11.146881; 440.90, 30.462777; 579.09, 100.000000; 580.28, 6.519115; 597.38, 16.820926; 603.25, 11.509054; 604.29, 12.837022; 723.05, 2.052314; 727.11, 4.909457","579.09, 100; 417.17, 81.4; 281.01, 77.5; 440.9, 30.5; 305.14, 22.2; 597.38, 16.8; 296.94, 16.2; 306.26, 13.7; 604.29, 12.8; 603.25, 11.5; 418.1, 11.1; 281.99, 8.3; 580.28, 6.5; 727.11, 4.9; 303.24, 3.1; 315.15, 2.7; 279.19, 2.5; 723.05, 2.1"
"UT001239",884.541479282,"Phosphatidylinositol 18:1-20:4","30%",5,"256.96:0.209649 259.10:2.805440 259.94:0.397230 281.06:64.031337 282.11:3.470249 296.94:16.203691 297.96:0.733773 300.88:0.209649 303.10:19.249124 304.09:2.455105 314.84:5.061929 417.06:59.046647 418.15:5.384679 435.09:1.806847 439.02:8.595625 440.48:0.386196 457.10:0.532399 511.74:0.441367 523.35:0.750324 524.41:0.275854 579.02:100.000000 580.22:8.590108 597.07:23.505558 598.10:1.244104 601.02:21.792502 601.93:0.830322 619.23:1.765469 721.15:1.073074 722.37:0.736531","256.96, 0.209649; 259.10, 2.805440; 259.94, 0.397230; 281.06, 64.031337; 282.11, 3.470249; 296.94, 16.203691; 297.96, 0.733773; 300.88, 0.209649; 303.10, 19.249124; 304.09, 2.455105; 314.84, 5.061929; 417.06, 59.046647; 418.15, 5.384679; 435.09, 1.806847; 439.02, 8.595625; 440.48, 0.386196; 457.10, 0.532399; 511.74, 0.441367; 523.35, 0.750324; 524.41, 0.275854; 579.02, 100.000000; 580.22, 8.590108; 597.07, 23.505558; 598.10, 1.244104; 601.02, 21.792502; 601.93, 0.830322; 619.23, 1.765469; 721.15, 1.073074; 722.37, 0.736531","579.02, 100; 281.06, 64; 417.06, 59; 597.07, 23.5; 601.02, 21.8; 303.1, 19.2; 296.94, 16.2; 439.02, 8.6; 580.22, 8.6; 418.15, 5.4; 314.84, 5.1; 282.11, 3.5; 259.1, 2.8; 304.09, 2.5; 435.09, 1.8; 619.23, 1.8; 598.1, 1.2; 721.15, 1.1; 601.93, 0.8; 523.35, 0.8; 722.37, 0.7; 297.96, 0.7; 457.1, 0.5"
"UT001240",908.541479282,"Phosphatidylinositol 18:1-22:6","30%",5,"258.89:8.826125 281.22:70.829656 282.29:9.179170 284.12:7.016770 297.00:6.443071 314.92:4.104148 327.08:14.563107 417.05:44.130627 418.07:21.800530 435.22:4.060018 462.90:14.739629 491.05:7.149162 491.91:3.883495 509.31:6.134157 579.02:100.000000 580.14:25.286849 597.07:8.252427 625.17:40.688438 626.28:8.031774 786.05:4.060018 795.43:3.353928 819.23:8.517211 820.10:71.844660 890.84:7.060900","258.89, 8.826125; 281.22, 70.829656; 282.29, 9.179170; 284.12, 7.016770; 297.00, 6.443071; 314.92, 4.104148; 327.08, 14.563107; 417.05, 44.130627; 418.07, 21.800530; 435.22, 4.060018; 462.90, 14.739629; 491.05, 7.149162; 491.91, 3.883495; 509.31, 6.134157; 579.02, 100.000000; 580.14, 25.286849; 597.07, 8.252427; 625.17, 40.688438; 626.28, 8.031774; 786.05, 4.060018; 795.43, 3.353928; 819.23, 8.517211; 820.10, 71.844660; 890.84, 7.060900","579.02, 100; 820.1, 71.8; 281.22, 70.8; 417.05, 44.1; 625.17, 40.7; 580.14, 25.3; 418.07, 21.8; 462.9, 14.7; 327.08, 14.6; 282.29, 9.2; 258.89, 8.8; 819.23, 8.5; 597.07, 8.3; 626.28, 8; 491.05, 7.1; 890.84, 7.1; 284.12, 7; 297, 6.4; 509.31, 6.1; 314.92, 4.1; 435.22, 4.1; 786.05, 4.1; 491.91, 3.9; 795.43, 3.4"
"UT001241",900.57277941,"Phosphatidylinositol 19:0-20:4","30%",5,"259.10:1.728039 297.11:100.000000 298.16:10.512240 303.08:11.417404 312.01:1.398889 433.06:42.727834 434.20:11.067682 439.12:6.336145 595.05:75.951450 596.21:27.175478 600.99:14.132894 613.27:21.662209 614.06:4.340671 619.19:1.378317 620.17:3.270932 817.29:7.015017","259.10, 1.728039; 297.11, 100.000000; 298.16, 10.512240; 303.08, 11.417404; 312.01, 1.398889; 433.06, 42.727834; 434.20, 11.067682; 439.12, 6.336145; 595.05, 75.951450; 596.21, 27.175478; 600.99, 14.132894; 613.27, 21.662209; 614.06, 4.340671; 619.19, 1.378317; 620.17, 3.270932; 817.29, 7.015017","297.11, 100; 595.05, 76; 433.06, 42.7; 596.21, 27.2; 613.27, 21.7; 600.99, 14.1; 303.08, 11.4; 434.2, 11.1; 298.16, 10.5; 817.29, 7; 439.12, 6.3; 614.06, 4.3; 620.17, 3.3; 259.1, 1.7; 312.01, 1.4; 619.19, 1.4"
