"MassFeature","compound_experimental","compound_theoretical","massbank_match","massbank_ID","mz_experimental","mz_theoretical","mz_massbank","column_experimental","column_theoretical","z_experimental","z_theoretical","z_massbank","MS2_experimental","MS2_theoretical","MS2_massbank","ppm_mass_error","massbank_ppm","mz_similarity_score1","rt_similarity_score1","MS2_cosine_similarity1","massbank_cosine_similarity","total_similarity_score","confidence_rank","confidence_source"
"Malic Acid",7,"Malic Acid",NA,NA,133.0137,133.0137,NA,"HILIC","HILIC",-1,-1,NA,"91.02903, 100; 132.05575, 59.6","71.0126, 100; 115.00252, 82.5",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Malic Acid",7,"Malic Acid",NA,NA,133.0137,133.0137,NA,"HILIC","HILIC",-1,-1,NA,"91.02903, 100; 132.05575, 59.6","71.01289, 100; 72.99189, 58.4",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Malic Acid",7,"Malic Acid",NA,NA,133.0137,133.0137,NA,"HILIC","HILIC",-1,-1,NA,"91.02903, 100; 132.05575, 59.6","71.01292, 100; 72.99188, 58.8",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","138.02222, 100; 79.95612, 75.4",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","138.02235, 100; 79.95617, 78",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","138.02224, 100; 79.95617, 74.3",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","138.02221, 100; 79.95615, 74.1",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","79.95613, 100; 138.02209, 37.3",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","79.95615, 100; 138.02213, 38.6",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","79.95615, 100; 111.93635, 4.5",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Amino Propanesulfonic Acid",8,"Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,"HILIC","HILIC",-1,-1,NA,"136.89084, 100; 137.89087, 84","79.95613, 100; 111.93635, 3.8",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"I139.0157R7.24",9,NA,NA,NA,139.0156775,NA,NA,"HILIC",NA,-1,NA,NA,"109.00492, 100; 139.01561, 62.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I148.9235R3.57",10,NA,NA,NA,148.9234908,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","111.01887, 100; 154.94649, 4",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","111.01881, 100; 154.94641, 4.7",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","111.01887, 100; 154.9465, 4.6",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","111.0189, 100; 154.94652, 4.8",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","111.01888, 100; 154.94649, 4.8",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","111.01885, 100; 154.94648, 5",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","154.94645, 100; 111.01883, 62.3",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"Orotic Acid",NA,NA,155.001422,155.009283,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","154.94646, 100; 111.01885, 62.3",NA,50.7130918089574,NA,0.925663824034841,3.83587833842691e-37,0,NA,30.8554608011614,NA,NA
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","155.00103, 100; 94.97965, 36.4",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","155.00101, 100; 94.97964, 37.5",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","155.00108, 100; 94.97967, 46.8",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","155.00107, 100; 94.97967, 46",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","94.97964, 100; 155.00103, 44.1",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","94.97963, 100; 155.00101, 44.7",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","79.95616, 100; 94.97963, 15.3",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"DHPS",11,"DHPS",NA,NA,155.001422,155.001422,NA,"HILIC","HILIC",-1,-1,NA,"156.0116, 100; 92.04942, 46.9","79.95614, 100; 94.97962, 15.2",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"166.01705, 100; 79.95612, 16.8",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"166.01711, 100; 79.95614, 16.6",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"166.01716, 100; 79.95617, 33.3",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"166.01712, 100; 79.95616, 32.4",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"79.95617, 100; 166.01716, 41.9",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"79.95614, 100; 166.01709, 41.6",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"79.95615, 100; 80.96396, 4.9",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"N-acetyltaurine",12,"N-acetyltaurine",NA,NA,166.017406,166.017406,NA,"HILIC","HILIC",-1,-1,NA,NA,"79.95614, 100; 80.96395, 4.9",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"I167.0204R10.56",13,NA,"URATE ID:CCMSLIB00000578100","CCMSLIB00000578100",167.0203618,NA,167.021063388,"HILIC",NA,-1,NA,-1,"167.0204, 100; 124.01421, 63.5",NA,"167.0202, 100; 83.01234, 60.4; 124.01397, 37.8; 123.04394, 13.8; 96.01898, 5.5; 167.03345, 5.5; 166.01227, 3.5; 142.02512, 2.9; 168.02385, 2.8; 167.06985, 2.6; 151.00566, 2.2; 123.00639, 2.2; 97.00305, 1.7; 153.00592, 1.7; 84.01574, 1.6; 166.05016, 1.5; 167.87712, 1.4; 69.00783, 0.9; 123.08025, 0.9; 167.10664, 0.9; 150.00886, 0.8; 123.02988, 0.6; 68.99419, 0.6; 81.0332, 0.6; 122.96384, 0.5; 66.99246, 0.5",NA,4.20059593542689,NA,NA,NA,1.05481776140756,NA,"2","MoNA"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","167.99632, 100; 80.96394, 83.7",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","167.99644, 100; 80.96401, 86.7",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","80.96399, 100; 167.99641, 61.4",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","80.96399, 100; 167.9964, 65.2",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","80.96396, 100; 71.01261, 53.6",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","80.96395, 100; 71.0126, 51.9",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","80.96398, 100; 71.01263, 21.7",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Cysteic Acid",14,"Cysteic Acid",NA,NA,167.996671,167.996671,NA,"HILIC","HILIC",-1,-1,NA,"168.02695, 100; 100.03928, 76.2","80.96396, 100; 71.01314, 20.8",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","96.9684, 100; 78.9578, 26.6",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","96.96846, 100; 78.95787, 27.7",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","96.96845, 100; 78.95786, 40.3",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","96.96844, 100; 78.95784, 39",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","78.95782, 100; 96.96842, 85.3",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","78.95781, 100; 96.96841, 88.1",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","78.95784, 100; 96.96841, 2.3",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"DHAP",NA,NA,168.980687,168.990203,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7","78.95782, 100; 96.96844, 3",NA,56.3109566772884,NA,0.892978459407728,0.708609981800177,0,NA,53.3862813735969,NA,NA
"Sulfolactic Acid",15,"Sulfolactic Acid",NA,NA,168.980687,168.980687,NA,"HILIC","HILIC",-1,-1,NA,"142.04015, 100; 169.05135, 97.7",NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"I172.0067R5.44",16,"Sulfolactic Acid, 13C3",NA,NA,172.0066965,171.9913,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3",NA,NA,89.5190628828811,NA,0.743552974603465,6.33958098964351e-54,NA,NA,37.1776487301733,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","172.00654, 100; 154.9464, 23.8",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.365336001140175,NA,45.5668542244289,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","172.00654, 100; 154.9464, 23.9",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.365998548108405,NA,45.5889391233699,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","172.00658, 100; 154.94646, 20.5",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.34229389310981,NA,44.79878395675,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","172.00666, 100; 154.94647, 24.1",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.36731765200788,NA,45.6329092533524,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","172.00659, 100; 79.95615, 69.1",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.0215641705611704,NA,34.1077932051287,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","172.00653, 100; 79.95613, 65.4",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.0209964756629731,NA,34.0888700418555,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","79.95616, 100; 154.94646, 9.8",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.835054808279218,NA,61.2241477957303,NA,NA
"I172.0067R5.44",16,"Sulfanilic Acid",NA,NA,172.0066965,172.006841,NA,"HILIC","HILIC",-1,-1,NA,"154.94653, 100; 79.9562, 21.3","79.95614, 100; 154.94643, 11.4",NA,0.840082866266085,NA,0.999973900028108,0.00169572556458213,0.854865265610278,NA,61.8844963734323,NA,NA
"I186.0253R12.12",17,NA,NA,NA,186.0253259,NA,NA,"HILIC",NA,-1,NA,NA,"121.0509, 100; 159.06802, 19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I192.9131R3.72",18,NA,NA,NA,192.9130555,NA,NA,"HILIC",NA,-1,NA,NA,"156.93585, 100; 150.08527, 47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I192.9808R2.93",19,NA,NA,NA,192.9808412,NA,NA,"HILIC",NA,-1,NA,NA,"192.91089, 100; 174.90001, 69.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I194.9965R12.04",20,NA,NA,NA,194.9964701,NA,NA,"HILIC",NA,-1,NA,NA,"194.90535, 100; 176.89459, 66.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","195.05036, 100; 75.00753, 87",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","195.05046, 100; 75.00757, 78.6",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","75.00755, 100; 129.01825, 44.8",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","75.00755, 100; 129.01828, 47.2",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","75.00754, 100; 59.01227, 20.4",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","75.00751, 100; 59.01259, 19.6",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","75.00755, 100; 177.90237, 36.1",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Gluconic Acid",21,"Gluconic Acid",NA,NA,195.05048,195.05048,NA,"HILIC","HILIC",-1,-1,NA,"194.9054, 100; 176.89465, 70.3","75.00754, 100; 59.0126, 38.5",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"I214.0388R5.25",22,NA,NA,NA,214.0388327,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I214.0484R11.68",23,NA,NA,NA,214.0484319,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I217.93R10.87",24,NA,NA,NA,217.929975,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I219.9271R10.87",25,NA,NA,NA,219.9270866,NA,NA,"HILIC",NA,-1,NA,NA,"214.90703, 100; 219.84537, 12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I221.022R10.39",26,NA,NA,NA,221.0220122,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I225.1607R2.2",27,NA,NA,NA,225.1606781,NA,NA,"HILIC",NA,-1,NA,NA,"83.04906, 100; 225.16049, 65.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I229.1557R2",28,NA,NA,NA,229.1557499,NA,NA,"HILIC",NA,-1,NA,NA,"166.05359, 100; 188.93884, 71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I232.0231R10.77",29,NA,NA,NA,232.0231044,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I239.002R2.89",30,NA,NA,NA,239.0020288,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I241.0119R13.69",31,NA,NA,NA,241.0119291,NA,NA,"HILIC",NA,-1,NA,NA,"78.95662, 100; 241.01196, 79.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"241.08287, 100; 125.03461, 31.4",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"241.08306, 100; 125.03446, 39.7",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"217.89159, 100; 125.03464, 73",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"217.88157, 100; 216.66256, 95",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"217.87264, 100; 217.85799, 80.8",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"217.87794, 100; 220.43555, 28.2",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"220.26858, 100; 220.28044, 37.8",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Thymidine",32,"Thymidine",NA,NA,241.082448,241.082448,NA,"HILIC","HILIC",-1,-1,NA,NA,"217.87038, 100; 219.20326, 79.8",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Cytidine",33,"Cytidine",NA,NA,242.077697,242.077697,NA,"HILIC","HILIC",-1,-1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"110.02356, 100; 200.05583, 45.6",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"110.02359, 100; 200.05581, 43.9",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"110.02362, 100; 82.02868, 17.5",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"110.02362, 100; 82.02867, 17.1",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"110.02358, 100; 82.02863, 61.7",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"110.02357, 100; 82.02862, 62.6",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"82.0281, 100; 68.01295, 58",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Uridine",34,"Uridine",NA,NA,243.061713,243.061713,NA,"HILIC","HILIC",-1,-1,NA,NA,"82.02861, 100; 217.84179, 64.9",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"I243.1715R1.84",35,NA,NA,NA,243.1715204,NA,NA,"HILIC",NA,-1,NA,NA,"130.0864, 100; 214.62886, 94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I244.0495R6.68",36,NA,NA,NA,244.0494939,NA,NA,"HILIC",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
